Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22.0,NOP,NBA,PF,1,0,8:33,1,4,0.25,0,3,0.0,0,0,,1,1,1,1,0,1,0,2
Career,,,NBA,,1,0,9,1,4,0.25,0,3,0.0,0,0,,1,1,1,1,0,1,0,2
