Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,19,LAL,NBA,SF,79.0,40.0,2279.0,276.0,686.0,0.402,55.0,187.0,0.294,221.0,499.0,0.443,0.442,133.0,214.0,0.621,60.0,256.0,316.0,166.0,50.0,36.0,116.0,158.0,740.0,0.0,
2017-18,20,LAL,NBA,SF,59.0,59.0,1975.0,358.0,761.0,0.47,41.0,105.0,0.39,317.0,656.0,0.483,0.497,192.0,282.0,0.681,57.0,257.0,314.0,230.0,45.0,43.0,149.0,163.0,949.0,0.0,
2018-19,21,LAL,NBA,SF,52.0,52.0,1760.0,362.0,729.0,0.497,31.0,94.0,0.33,331.0,635.0,0.521,0.518,195.0,289.0,0.675,41.0,226.0,267.0,154.0,28.0,31.0,129.0,149.0,950.0,0.0,
2019-20,22,NOP,NBA,PF,62.0,62.0,2104.0,507.0,1096.0,0.463,150.0,384.0,0.391,357.0,712.0,0.501,0.531,313.0,368.0,0.851,51.0,329.0,380.0,259.0,61.0,38.0,189.0,179.0,1477.0,0.0,"MIP-1,AS"
2020-21,23,NOP,NBA,SF,61.0,61.0,2093.0,513.0,1101.0,0.466,143.0,375.0,0.381,370.0,726.0,0.51,0.531,281.0,320.0,0.878,34.0,265.0,299.0,296.0,42.0,36.0,154.0,124.0,1450.0,0.0,
2021-22,24,NOP,NBA,SF,55.0,55.0,1869.0,453.0,983.0,0.461,74.0,226.0,0.327,379.0,757.0,0.501,0.498,266.0,322.0,0.826,35.0,285.0,320.0,307.0,34.0,26.0,151.0,119.0,1246.0,0.0,
2022-23,25,NOP,NBA,SF,45.0,45.0,1538.0,404.0,835.0,0.484,64.0,164.0,0.39,340.0,671.0,0.507,0.522,240.0,272.0,0.882,23.0,223.0,246.0,262.0,32.0,19.0,148.0,116.0,1112.0,2.0,
2023-24,26,NOP,NBA,SF,64.0,64.0,2103.0,500.0,1017.0,0.492,86.0,242.0,0.355,414.0,775.0,0.534,0.534,246.0,307.0,0.801,43.0,281.0,324.0,363.0,50.0,40.0,163.0,145.0,1332.0,1.0,
2024-25,27,NOP,NBA,SF,18.0,18.0,595.0,155.0,333.0,0.465,43.0,115.0,0.374,112.0,218.0,0.514,0.53,47.0,55.0,0.855,17.0,83.0,100.0,93.0,16.0,11.0,69.0,45.0,400.0,0.0,
2025-26,28,TOR,NBA,SF,15.0,15.0,499.0,115.0,232.0,0.496,19.0,63.0,0.302,96.0,169.0,0.568,0.537,65.0,74.0,0.878,10.0,74.0,84.0,58.0,14.0,11.0,41.0,38.0,314.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,510.0,471.0,16815.0,3643.0,7773.0,0.469,706.0,1955.0,0.361,2937.0,5818.0,0.505,0.514,1978.0,2503.0,0.79,371.0,2279.0,2650.0,2188.0,372.0,291.0,1309.0,1236.0,9970.0,3.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,76.0,2704.0,586.0,1250.0,0.469,114.0,314.0,0.361,472.0,935.0,0.505,0.514,318.0,402.0,0.79,60.0,366.0,426.0,352.0,60.0,47.0,210.0,199.0,1603.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (6 Yrs),NOP (6 Yrs),NOP (6 Yrs),NOP (6 Yrs),,305.0,305.0,10302.0,2532.0,5365.0,0.472,560.0,1506.0,0.372,1972.0,3859.0,0.511,0.524,1393.0,1644.0,0.847,203.0,1466.0,1669.0,1580.0,235.0,170.0,874.0,728.0,7017.0,3.0,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,190.0,151.0,6014.0,996.0,2176.0,0.458,127.0,386.0,0.329,869.0,1790.0,0.485,0.487,520.0,785.0,0.662,158.0,739.0,897.0,550.0,123.0,110.0,394.0,470.0,2639.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,15.0,15.0,499.0,115.0,232.0,0.496,19.0,63.0,0.302,96.0,169.0,0.568,0.537,65.0,74.0,0.878,10.0,74.0,84.0,58.0,14.0,11.0,41.0,38.0,314.0,0.0,
