"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,23,BRK,NBA,C,10.0,0.0,114.0,0.438,0.438,,0.438,0.444,0.46,1.125,0.0,96.0,90.0,,87.0,59.0,85.0,396.0,0.0,
2014-15,24,BRK,NBA,C,6.0,0.0,49.0,0.667,0.667,,0.667,0.364,0.554,1.833,0.0,149.0,137.0,,134.0,48.0,104.0,671.0,0.0,
2015-16,25,POR,NBA,C,11.0,11.0,306.0,0.4,0.4,,0.4,0.636,0.456,0.471,0.0,88.0,81.0,,80.0,84.0,84.0,171.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,C,14.0,0.0,218.0,0.511,0.522,0.0,0.511,0.571,0.539,0.596,0.021,111.0,100.0,0.0,97.0,75.0,96.0,230.0,6.0,
2019-20,29,DEN,NBA,C,19.0,0.0,206.0,0.487,0.5,0.0,0.487,0.667,0.519,0.308,0.026,106.0,95.0,0.0,92.0,86.0,92.0,118.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,32,LAC,NBA,C,5.0,0.0,91.0,0.875,0.875,,0.875,0.929,0.925,0.875,0.0,184.0,160.0,,160.0,119.0,159.0,328.0,0.0,
2023-24,33,LAC,NBA,C,6.0,0.0,66.0,0.389,0.389,,0.389,0.625,0.441,0.444,0.0,82.0,71.0,,71.0,80.0,76.0,182.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,71.0,11.0,1050.0,0.486,0.49,0.0,0.486,0.605,0.527,0.585,0.009,105.0,95.0,0.0,93.0,79.0,95.0,218.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,33.0,0.0,424.0,0.5,0.512,0.0,0.5,0.6,0.531,0.465,0.023,109.0,98.0,0.0,95.0,78.0,95.0,180.0,6.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,16.0,0.0,163.0,0.5,0.5,,0.5,0.414,0.489,1.318,0.0,111.0,103.0,,100.0,55.0,91.0,471.0,0.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,11.0,0.0,157.0,0.618,0.618,,0.618,0.818,0.687,0.647,0.0,130.0,113.0,,113.0,105.0,118.0,251.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,11.0,11.0,306.0,0.4,0.4,,0.4,0.636,0.456,0.471,0.0,88.0,81.0,,80.0,84.0,84.0,171.0,0.0,
