"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2014-15,24,MIA,NBA,SF,62,3,1051,.409,12.7,.615,.372,.105,.024,.113,.385,.461,.587,.269,.333,.250,.326,.600,.935,.093,20,.453,.349,1,0,
2015-16,25,3TM,NBA,SF,22,5,329,.478,16.0,.487,.372,.044,.009,.062,.513,.509,.595,.200,.000,.286,.448,.714,.885,.097,10,.276,.563,0,0,
2015-16,25,MIA,NBA,SF,3,0,7,,,,,,,,,,,,,,,,,,0,,,0,0,
2015-16,25,MEM,NBA,SF,10,0,40,.308,18.1,.385,.231,.000,.000,.154,.615,.400,.667,,,.000,.250,.500,1.000,.077,1,.125,1.000,0,0,
2015-16,25,NOP,NBA,SF,9,5,282,.500,13.8,.500,.390,.050,.010,.050,.500,.520,.590,.200,.000,.400,.480,.731,.875,.100,9,.300,.533,0,0,
2016-17,26,MEM,NBA,SF,64,28,1501,.455,13.1,.573,.421,.075,.012,.065,.427,.516,.600,.250,.500,.286,.372,.621,.941,.059,17,.409,.393,1,0,
2017-18,27,2TM,NBA,SF,72,22,1604,.474,12.8,.602,.349,.120,.070,.063,.398,.567,.716,.261,.519,.375,.333,.695,1.000,.078,26,.333,.333,0,0,
2017-18,27,MEM,NBA,SF,45,14,1053,.486,12.5,.622,.365,.099,.086,.072,.378,.565,.716,.273,.421,.375,.357,.641,1.000,.095,18,.345,.379,0,0,
2017-18,27,DET,NBA,SF,27,8,551,.457,13.1,.574,.327,.148,.049,.049,.426,.570,.717,.250,.750,.375,.304,.774,1.000,.056,8,.319,.273,0,0,
