"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2012-13,22.0,NOH,NBA,35:30,6.0,7.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,6.0,8.0,5.0,3.0,2.0,3.0,5.0,16.0,16.0
2013-14,23.0,NOP,NBA,36:52,7.0,13.0,4.0,7.0,6.0,8.0,5.0,6.0,2.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,18.0,13.0
2014-15,24.0,NOP,NBA,16:53,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.4
2017-18,27.0,NOP,NBA,40:35,8.0,12.0,6.0,10.0,4.0,5.0,6.0,6.0,2.0,8.0,9.0,5.0,2.0,2.0,3.0,6.0,21.0,18.6
2018-19,28.0,NOP,NBA,40:14,8.0,17.0,6.0,11.0,3.0,6.0,4.0,5.0,2.0,7.0,7.0,7.0,3.0,4.0,4.0,6.0,21.0,18.2
2020-21,30.0,OKC,NBA,20:08,4.0,7.0,3.0,6.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,11.0,14.1
Career,,,,40:35,8.0,17.0,6.0,11.0,6.0,8.0,6.0,6.0,2.0,8.0,9.0,7.0,4.0,4.0,4.0,6.0,21.0,18.6
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,"NOH,NOP",NBA,40:35,8.0,17.0,6.0,11.0,6.0,8.0,6.0,6.0,2.0,8.0,9.0,7.0,4.0,4.0,4.0,6.0,21.0,18.6
1 Season,,OKC,NBA,20:08,4.0,7.0,3.0,6.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,11.0,14.1
