Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2009-10,21,CLE,NBA,PF,11,0,79,14,22,0.636,0,0,14,22,0.636,0.636,11,16,0.688,1,8,9,1,0,0,6,9,39,0,
1 Yr,1 Yr,1 Yr,1 Yr,,11,0,79,14,22,0.636,0,0,14,22,0.636,0.636,11,16,0.688,1,8,9,1,0,0,6,9,39,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,589,104,164,0.636,0,0,104,164,0.636,0.636,82,119,0.688,7,60,67,7,0,0,45,67,291,0,
