"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,23,PHI,NBA,SF,5.0,5.0,147.0,0.286,0.25,0.292,0.411,1.0,0.433,0.071,0.857,64.0,53.0,82.0,85.0,132.0,82.0,22.0,437.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,UTA,NBA,SG,12.0,0.0,259.0,0.411,0.543,0.289,0.486,0.92,0.56,0.342,0.521,90.0,112.0,80.0,98.0,122.0,104.0,112.0,234.0,
2008-09,27,UTA,NBA,SF,5.0,2.0,136.0,0.391,0.3,0.462,0.522,0.714,0.54,0.152,0.565,85.0,62.0,126.0,104.0,93.0,99.0,50.0,252.0,
2009-10,28,UTA,NBA,SG,10.0,0.0,210.0,0.525,0.553,0.478,0.615,0.889,0.639,0.148,0.377,114.0,112.0,135.0,123.0,117.0,118.0,49.0,170.0,
2010-11,29,CHI,NBA,SG,16.0,0.0,276.0,0.388,0.348,0.423,0.5,1.0,0.519,0.071,0.531,85.0,71.0,118.0,100.0,131.0,96.0,24.0,239.0,
2011-12,30,CHI,NBA,SG,6.0,0.0,94.0,0.409,0.556,0.308,0.5,0.5,0.503,0.091,0.591,91.0,117.0,88.0,103.0,66.0,95.0,33.0,262.0,
2012-13,31,ATL,NBA,SF,6.0,2.0,177.0,0.388,0.467,0.353,0.51,0.917,0.562,0.245,0.694,86.0,97.0,98.0,103.0,122.0,105.0,91.0,285.0,
2013-14,32,ATL,NBA,SG,7.0,7.0,250.0,0.455,0.583,0.426,0.629,0.917,0.659,0.182,0.818,100.0,120.0,118.0,125.0,121.0,122.0,64.0,315.0,
2014-15,33,ATL,NBA,SG,14.0,14.0,526.0,0.391,0.565,0.355,0.538,0.813,0.557,0.12,0.827,87.0,116.0,101.0,108.0,108.0,104.0,44.0,308.0,
2015-16,34,ATL,NBA,SG,10.0,8.0,316.0,0.467,0.524,0.444,0.627,1.0,0.652,0.12,0.72,103.0,107.0,126.0,125.0,132.0,121.0,43.0,253.0,
2016-17,35,CLE,NBA,SG,18.0,0.0,326.0,0.425,0.636,0.391,0.594,1.0,0.622,0.125,0.863,93.0,126.0,109.0,116.0,130.0,113.0,46.0,273.0,
2017-18,36,CLE,NBA,SG,22.0,11.0,505.0,0.418,0.438,0.413,0.578,0.864,0.604,0.156,0.773,91.0,86.0,114.0,111.0,113.0,109.0,62.0,229.0,
2018-19,37,UTA,NBA,SG,4.0,0.0,30.0,0.375,0.5,0.333,0.5,0.667,0.536,0.375,0.75,81.0,96.0,94.0,95.0,87.0,96.0,145.0,209.0,
2019-20,38,MIL,NBA,SF,10.0,0.0,119.0,0.426,0.5,0.405,0.585,1.0,0.619,0.149,0.787,92.0,95.0,113.0,111.0,129.0,110.0,57.0,205.0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,145.0,49.0,3371.0,0.417,0.478,0.391,0.554,0.895,0.584,0.154,0.7,92.0,97.0,110.0,110.0,118.0,107.0,55.0,260.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,37.0,31.0,1269.0,0.421,0.535,0.389,0.573,0.898,0.601,0.152,0.78,93.0,110.0,110.0,115.0,119.0,112.0,55.0,293.0,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,31.0,2.0,635.0,0.441,0.495,0.387,0.537,0.864,0.579,0.234,0.495,96.0,101.0,107.0,107.0,114.0,107.0,78.0,217.0,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,40.0,11.0,831.0,0.421,0.488,0.404,0.584,0.906,0.61,0.145,0.805,92.0,96.0,112.0,113.0,118.0,110.0,56.0,245.0,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,22.0,0.0,370.0,0.392,0.382,0.4,0.5,0.889,0.516,0.075,0.542,86.0,79.0,112.0,101.0,117.0,96.0,25.0,243.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,10.0,0.0,119.0,0.426,0.5,0.405,0.585,1.0,0.619,0.149,0.787,92.0,95.0,113.0,111.0,129.0,110.0,57.0,205.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,5.0,5.0,147.0,0.286,0.25,0.292,0.411,1.0,0.433,0.071,0.857,64.0,53.0,82.0,85.0,132.0,82.0,22.0,437.0,
