Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-29,GSW,,NOP,"W, 104-96",*,33,5,13,0.385,3,9,0.333,2,2,1.0,0,5,5,6,1,0,0,3,15,13.4,7
2025-11-26,GSW,,HOU,"L, 100-104",,28,6,11,0.545,2,3,0.667,0,2,0.0,1,3,4,2,1,0,2,3,14,8.7,-7
2025-11-24,GSW,,UTA,"W, 134-117",,18,1,4,0.25,1,2,0.5,3,4,0.75,1,4,5,3,2,0,1,1,6,7.8,-2
2025-11-21,GSW,,POR,"L, 123-127",,30,5,9,0.556,2,5,0.4,8,10,0.8,0,0,0,3,3,0,1,1,20,18.6,3
2025-11-19,GSW,@,MIA,"L, 96-110",*,34,6,19,0.316,2,7,0.286,6,7,0.857,2,6,8,2,0,0,3,2,20,9.5,-13
