Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,19,UTA,NBA,C,4.0,0.0,43.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,0.0,1.0,0.0,8.0,8.0,16.0,1.0,0.0,4.0,4.0,7.0,14.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,23,OKC,NBA,C,18.0,0.0,323.0,65.0,118.0,0.551,2.0,14.0,0.143,63.0,104.0,0.606,0.559,38.0,45.0,0.844,47.0,64.0,111.0,5.0,5.0,11.0,17.0,40.0,170.0,0.0,
2016-17,24,OKC,NBA,C,5.0,0.0,45.0,10.0,26.0,0.385,0.0,0.0,,10.0,26.0,0.385,0.385,4.0,4.0,1.0,3.0,6.0,9.0,1.0,0.0,4.0,2.0,8.0,24.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,26,POR,NBA,C,16.0,14.0,461.0,75.0,146.0,0.514,1.0,4.0,0.25,74.0,142.0,0.521,0.517,31.0,41.0,0.756,52.0,102.0,154.0,19.0,11.0,9.0,26.0,36.0,182.0,0.0,
2019-20,27,BOS,NBA,C,11.0,0.0,102.0,22.0,42.0,0.524,1.0,1.0,1.0,21.0,41.0,0.512,0.536,5.0,10.0,0.5,19.0,24.0,43.0,7.0,0.0,0.0,4.0,19.0,50.0,0.0,
2020-21,28,POR,NBA,C,5.0,0.0,56.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,2.0,2.0,1.0,6.0,7.0,13.0,0.0,0.0,2.0,3.0,9.0,10.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,59.0,14.0,1030.0,183.0,356.0,0.514,4.0,19.0,0.211,179.0,337.0,0.531,0.52,80.0,103.0,0.777,135.0,211.0,346.0,33.0,16.0,30.0,56.0,119.0,450.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,1432.0,254.0,495.0,0.514,6.0,26.0,0.211,249.0,468.0,0.531,0.52,111.0,143.0,0.777,188.0,293.0,481.0,46.0,22.0,42.0,78.0,165.0,625.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,23.0,0.0,368.0,75.0,144.0,0.521,2.0,14.0,0.143,73.0,130.0,0.562,0.528,42.0,49.0,0.857,50.0,70.0,120.0,6.0,5.0,15.0,19.0,48.0,194.0,0.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,21.0,14.0,517.0,79.0,154.0,0.513,1.0,4.0,0.25,78.0,150.0,0.52,0.516,33.0,43.0,0.767,58.0,109.0,167.0,19.0,11.0,11.0,29.0,45.0,192.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,102.0,22.0,42.0,0.524,1.0,1.0,1.0,21.0,41.0,0.512,0.536,5.0,10.0,0.5,19.0,24.0,43.0,7.0,0.0,0.0,4.0,19.0,50.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,4.0,0.0,43.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,0.0,1.0,0.0,8.0,8.0,16.0,1.0,0.0,4.0,4.0,7.0,14.0,0.0,
