"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2015-16,20,MIA,NBA,EC1,CHO,W (4-3),7.0,23.7,6.4,4.7,0.7,0.7,0.3,17.0,40.0,0.425,2.0,12.0,0.167,15.0,28.0,0.536,0.45,9.0,13.0,0.692,7.0,26.0,33.0,5.0,5.0,2.0,3.0,14.0,45.0,
2015-16,20,MIA,NBA,ECS,TOR,L (3-4),6.0,27.2,7.5,5.0,0.5,0.5,0.3,15.0,34.0,0.441,3.0,6.0,0.5,12.0,28.0,0.429,0.485,12.0,17.0,0.706,10.0,20.0,30.0,3.0,3.0,2.0,9.0,21.0,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,22,MIA,NBA,EC1,PHI,L (1-4),5.0,25.0,9.8,6.6,2.6,0.8,0.8,15.0,42.0,0.357,7.0,19.0,0.368,8.0,23.0,0.348,0.44,12.0,17.0,0.706,7.0,26.0,33.0,13.0,4.0,4.0,8.0,17.0,49.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,MEM,NBA,WC1,UTA,L (1-4),1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),1-3,19.0,24.1,7.3,5.1,1.2,0.6,0.4,47.0,116.0,0.405,12.0,37.0,0.324,35.0,79.0,0.443,0.457,33.0,47.0,0.702,24.0,73.0,97.0,22.0,12.0,8.0,20.0,52.0,139.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),0-1,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,12.0,24.3,7.8,5.5,1.5,0.8,0.5,32.0,82.0,0.39,9.0,31.0,0.29,23.0,51.0,0.451,0.445,21.0,30.0,0.7,14.0,52.0,66.0,18.0,9.0,6.0,11.0,31.0,94.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,6.0,27.2,7.5,5.0,0.5,0.5,0.3,15.0,34.0,0.441,3.0,6.0,0.5,12.0,28.0,0.429,0.485,12.0,17.0,0.706,10.0,20.0,30.0,3.0,3.0,2.0,9.0,21.0,45.0,
