"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,21.0,NOP,NBA,46:15,14.0,23.0,0.0,1.0,14.0,22.0,9.0,10.0,3.0,12.0,15.0,3.0,2.0,4.0,5.0,4.0,36.0,32.7
2017-18,24.0,NOP,NBA,45:42,15.0,27.0,2.0,4.0,14.0,24.0,15.0,17.0,4.0,17.0,19.0,5.0,4.0,4.0,6.0,4.0,47.0,39.9
2019-20,26.0,LAL,NBA,42:48,15.0,24.0,4.0,6.0,14.0,23.0,13.0,17.0,8.0,12.0,15.0,8.0,3.0,4.0,6.0,4.0,43.0,40.7
2020-21,27.0,LAL,NBA,40:20,11.0,22.0,2.0,4.0,11.0,20.0,18.0,21.0,6.0,9.0,11.0,7.0,1.0,3.0,5.0,5.0,34.0,34.3
2022-23,29.0,LAL,NBA,43:50,14.0,24.0,1.0,4.0,13.0,22.0,11.0,12.0,5.0,19.0,23.0,5.0,3.0,7.0,4.0,4.0,40.0,38.2
2023-24,30.0,LAL,NBA,44:30,14.0,23.0,0.0,4.0,14.0,23.0,8.0,9.0,5.0,20.0,23.0,6.0,1.0,4.0,4.0,5.0,33.0,28.8
Career,,,,46:15,15.0,27.0,4.0,6.0,14.0,24.0,18.0,21.0,8.0,20.0,23.0,8.0,4.0,7.0,6.0,5.0,47.0,40.7
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,LAL,NBA,44:30,15.0,24.0,4.0,6.0,14.0,23.0,18.0,21.0,8.0,20.0,23.0,8.0,3.0,7.0,6.0,5.0,43.0,40.7
2 Seasons,,NOP,NBA,46:15,15.0,27.0,2.0,4.0,14.0,24.0,15.0,17.0,4.0,17.0,19.0,5.0,4.0,4.0,6.0,4.0,47.0,39.9
