Season,Team,Lg,Salary
2021-22,San Antonio Spurs,NBA,"$202,068 (TW)"
2022-23,San Antonio Spurs,NBA,"$2,175,000"
2022-23,Toronto Raptors,NBA,"$545,989"
2022-23,Toronto Raptors,NBA,"$94,136"
2022-23,Toronto Raptors,NBA,"$94,136"
Career,(may be incomplete),,"$3,111,329"
