Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,23,2TM,NBA,PF,48.0,1.0,444.0,35.0,120.0,0.292,0.0,0.0,,35.0,120.0,0.292,0.292,23.0,39.0,0.59,34.0,65.0,99.0,11.0,9.0,18.0,23.0,75.0,93.0,0.0,
2002-03,23,ORL,NBA,PF,35.0,1.0,322.0,23.0,85.0,0.271,0.0,0.0,,23.0,85.0,0.271,0.271,18.0,28.0,0.643,30.0,39.0,69.0,7.0,4.0,16.0,21.0,57.0,64.0,0.0,
2002-03,23,MEM,NBA,PF,13.0,0.0,122.0,12.0,35.0,0.343,0.0,0.0,,12.0,35.0,0.343,0.343,5.0,11.0,0.455,4.0,26.0,30.0,4.0,5.0,2.0,2.0,18.0,29.0,0.0,
2003-04,24,MEM,NBA,PF,2.0,0.0,11.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,2.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,
2004-05,25,MEM,NBA,SF,35.0,0.0,317.0,42.0,103.0,0.408,0.0,2.0,0.0,42.0,101.0,0.416,0.408,18.0,37.0,0.486,50.0,37.0,87.0,6.0,10.0,1.0,23.0,35.0,102.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,85.0,1.0,772.0,78.0,227.0,0.344,0.0,3.0,0.0,78.0,224.0,0.348,0.344,41.0,76.0,0.539,86.0,103.0,189.0,18.0,20.0,19.0,48.0,113.0,197.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,1.0,745.0,75.0,219.0,0.344,0.0,3.0,0.0,75.0,216.0,0.348,0.344,40.0,73.0,0.539,83.0,99.0,182.0,17.0,19.0,18.0,46.0,109.0,190.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,50.0,0.0,450.0,55.0,142.0,0.387,0.0,3.0,0.0,55.0,139.0,0.396,0.387,23.0,48.0,0.479,56.0,64.0,120.0,11.0,16.0,3.0,27.0,56.0,133.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,35.0,1.0,322.0,23.0,85.0,0.271,0.0,0.0,,23.0,85.0,0.271,0.271,18.0,28.0,0.643,30.0,39.0,69.0,7.0,4.0,16.0,21.0,57.0,64.0,0.0,
