0
2013-14 NBA 0.012 (37)
2014-15 NBA 0.070 (17)
2015-16 NBA 0.150 (16)
2016-17 NBA 0.340 (7)
2017-18 NBA 0.030 (24)
2018-19 NBA 0.330 (9)
2020-21 NBA 0.015 (24)
