Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,26,HOU,NBA,SF,5.0,0.0,12.0,9.0,27.0,0.333,3.0,6.0,0.5,6.0,21.0,0.286,0.389,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,21.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,30,NYK,NBA,SF,4.0,0.0,9.0,8.0,16.0,0.5,0.0,8.0,0.0,8.0,8.0,1.0,0.5,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,9.0,0.0,21.0,8.6,22.3,0.385,1.7,6.9,0.25,6.9,15.4,0.444,0.423,0.0,0.0,3.4,1.7,5.1,0.0,0.0,0.0,1.7,1.7,18.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,5.0,0.0,12.0,9.0,27.0,0.333,3.0,6.0,0.5,6.0,21.0,0.286,0.389,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,21.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,4.0,0.0,9.0,8.0,16.0,0.5,0.0,8.0,0.0,8.0,8.0,1.0,0.5,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0,
