Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2006-07,21,DEN,NBA,SG,4.0,0.0,47.0,9.3,0.365,0.545,0.273,2.5,19.3,11.0,7.4,4.7,1.6,10.9,27.2,-0.1,0.1,0.0,-0.037,-5.3,2.8,-2.6,0.0,
2007-08,22,DEN,NBA,SG,4.0,0.0,108.0,22.8,0.681,0.512,0.558,0.9,6.1,3.4,11.3,1.8,0.0,8.5,22.5,0.5,0.0,0.5,0.206,5.9,1.4,7.3,0.3,
2008-09,23,DEN,NBA,SG,16.0,0.0,435.0,16.9,0.558,0.546,0.237,3.0,11.7,7.3,18.0,2.0,0.8,10.8,25.2,0.6,0.4,1.0,0.109,2.3,-0.4,1.9,0.4,
2009-10,24,DEN,NBA,SG,6.0,0.0,159.0,12.5,0.523,0.544,0.281,3.8,14.2,8.9,9.7,1.3,1.0,8.6,19.5,0.2,0.0,0.2,0.057,0.5,-1.7,-1.2,0.0,
2010-11,25,DEN,NBA,SF,5.0,0.0,76.0,12.0,0.492,0.467,0.244,1.5,13.2,7.3,14.0,1.3,0.0,13.8,34.8,-0.2,0.0,-0.1,-0.076,0.5,-1.5,-1.0,0.0,
2011-12,26,NYK,NBA,SG,5.0,0.0,175.0,5.4,0.384,0.368,0.105,1.3,8.0,4.5,12.6,1.9,0.5,12.2,24.5,-0.3,0.0,-0.4,-0.097,-2.9,-0.4,-3.3,-0.1,
2012-13,27,NYK,NBA,SG,11.0,0.0,351.0,10.7,0.432,0.405,0.264,1.9,16.8,8.8,8.0,1.7,1.4,9.9,27.7,-0.5,0.6,0.1,0.011,-0.7,-1.2,-1.9,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,29,CLE,NBA,SG,18.0,4.0,560.0,13.5,0.538,0.689,0.097,1.8,14.7,8.4,7.0,1.6,1.5,6.5,18.6,0.8,0.7,1.5,0.128,0.9,1.2,2.1,0.6,
2015-16,30,CLE,NBA,SG,21.0,21.0,730.0,12.5,0.613,0.803,0.112,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,1.4,0.6,2.1,0.135,0.8,0.9,1.8,0.7,
2016-17,31,CLE,NBA,SG,18.0,18.0,487.0,9.9,0.698,0.808,0.111,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,0.7,0.3,1.0,0.095,-0.1,0.6,0.5,0.3,
2017-18,32,CLE,NBA,SG,22.0,21.0,706.0,6.7,0.486,0.642,0.118,1.6,8.6,5.1,5.3,1.6,0.5,8.8,14.1,-0.1,0.4,0.3,0.017,-2.3,-0.6,-2.8,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,34,LAL,NBA,SG,10.0,0.0,75.0,-3.7,0.385,0.846,0.0,0.0,4.7,2.4,5.3,1.3,0.0,21.2,19.2,-0.3,0.1,-0.2,-0.142,-9.6,-2.1,-11.7,-0.2,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,140.0,64.0,3909.0,11.2,0.531,0.613,0.175,1.7,11.0,6.3,7.9,1.7,0.9,9.2,18.2,2.7,3.1,5.7,0.071,-0.1,0.1,0.0,1.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,2290.0,11.2,0.531,0.613,0.175,1.7,11.0,6.3,7.9,1.7,0.9,9.2,18.2,1.6,1.8,3.4,0.071,-0.1,0.1,0.0,1.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),,35.0,0.0,825.0,16.0,0.549,0.532,0.285,2.7,12.0,7.3,14.6,1.9,0.7,10.6,24.7,1.0,0.5,1.5,0.086,1.8,-0.3,1.5,0.7,
CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),,79.0,64.0,2483.0,10.6,0.568,0.725,0.109,1.5,10.2,5.9,5.5,1.6,0.9,7.4,14.2,2.8,2.0,4.8,0.092,-0.2,0.5,0.3,1.4,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,16.0,0.0,526.0,8.9,0.417,0.393,0.213,1.7,13.9,7.4,9.5,1.8,1.1,10.6,26.6,-0.9,0.6,-0.3,-0.025,-1.4,-1.0,-2.4,-0.1,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,10.0,0.0,75.0,-3.7,0.385,0.846,0.0,0.0,4.7,2.4,5.3,1.3,0.0,21.2,19.2,-0.3,0.1,-0.2,-0.142,-9.6,-2.1,-11.7,-0.2,
