0
2004-05 NBA 1273 (5th)
2005-06 NBA 1337 (7th)
2008-09 NBA 1461 (1st)
2009-10 NBA 1268 (6th)
2010-11 NBA 1178 (12th)
2012-13 NBA 1027 (17th)
2014-15 NBA 982 (12th)
2015-16 NBA 1139 (3rd)
Career 15743 (38th)
Career NBA 15743 (34th)
Career Playoffs 2757 (15th)
Career NBA Playoffs 2757 (14th)
Career (Reg+Playoffs) 18500 (30th)
Career NBA (Reg+Playoffs) 18500 (26th)
