"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,22.0,MIA,NBA,47:02,10.0,21.0,1.0,2.0,10.0,20.0,12.0,17.0,3.0,5.0,7.0,10.0,3.0,2.0,6.0,5.0,27.0,20.9
2004-05,23.0,MIA,NBA,51:51,15.0,28.0,1.0,2.0,15.0,28.0,16.0,19.0,3.0,9.0,10.0,15.0,5.0,3.0,9.0,5.0,42.0,32.2
2005-06,24.0,MIA,NBA,50:06,14.0,28.0,3.0,5.0,13.0,26.0,21.0,25.0,4.0,11.0,13.0,11.0,4.0,3.0,9.0,6.0,43.0,32.6
2006-07,25.0,MIA,NBA,45:12,12.0,27.0,0.0,2.0,12.0,25.0,8.0,10.0,5.0,4.0,9.0,10.0,3.0,1.0,7.0,5.0,28.0,17.9
2008-09,27.0,MIA,NBA,44:51,11.0,26.0,6.0,10.0,8.0,18.0,16.0,17.0,2.0,5.0,7.0,8.0,3.0,4.0,8.0,5.0,41.0,32.8
2009-10,28.0,MIA,NBA,45:38,16.0,26.0,5.0,11.0,11.0,17.0,9.0,14.0,2.0,7.0,8.0,10.0,3.0,2.0,7.0,4.0,46.0,33.0
2010-11,29.0,MIA,NBA,45:29,14.0,25.0,2.0,7.0,13.0,20.0,12.0,15.0,6.0,8.0,11.0,8.0,4.0,5.0,9.0,5.0,38.0,34.0
2011-12,30.0,MIA,NBA,50:48,17.0,25.0,2.0,6.0,17.0,25.0,13.0,14.0,4.0,8.0,10.0,8.0,5.0,3.0,5.0,5.0,41.0,31.6
2012-13,31.0,MIA,NBA,40:42,14.0,25.0,1.0,2.0,14.0,25.0,7.0,8.0,6.0,9.0,10.0,11.0,6.0,2.0,6.0,6.0,32.0,30.6
2013-14,32.0,MIA,NBA,40:00,12.0,18.0,2.0,3.0,11.0,18.0,8.0,9.0,3.0,7.0,8.0,7.0,4.0,2.0,6.0,5.0,28.0,20.3
2015-16,34.0,MIA,NBA,38:31,13.0,25.0,4.0,6.0,13.0,22.0,8.0,10.0,4.0,7.0,8.0,10.0,3.0,3.0,5.0,4.0,38.0,29.9
2016-17,35.0,CHI,NBA,37:41,9.0,18.0,3.0,6.0,6.0,17.0,10.0,10.0,2.0,9.0,11.0,8.0,2.0,2.0,4.0,3.0,26.0,22.6
2017-18,36.0,MIA,NBA,30:54,11.0,22.0,0.0,2.0,11.0,22.0,6.0,8.0,2.0,5.0,7.0,5.0,3.0,1.0,4.0,3.0,28.0,23.6
Career,,,,51:51,17.0,28.0,6.0,11.0,17.0,28.0,21.0,25.0,6.0,11.0,13.0,15.0,6.0,5.0,9.0,6.0,46.0,34.0
,,,,,,,,,,,,,,,,,,,,,,
12 Seasons,,MIA,NBA,51:51,17.0,28.0,6.0,11.0,17.0,28.0,21.0,25.0,6.0,11.0,13.0,15.0,6.0,5.0,9.0,6.0,46.0,34.0
1 Season,,CHI,NBA,37:41,9.0,18.0,3.0,6.0,6.0,17.0,10.0,10.0,2.0,9.0,11.0,8.0,2.0,2.0,4.0,3.0,26.0,22.6
