"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2003-04,22,MIA,NBA,PG,13.0,13.0,510.0,0.455,0.459,0.375,0.463,0.787,0.527,0.397,0.042,104.0,100.0,108.0,98.0,105.0,102.0,131.0,23.0,
2004-05,23,MIA,NBA,SG,14.0,14.0,571.0,0.484,0.498,0.1,0.486,0.799,0.561,0.495,0.036,108.0,106.0,28.0,101.0,106.0,106.0,153.0,18.0,
2005-06,24,MIA,NBA,SG,23.0,23.0,959.0,0.497,0.507,0.378,0.512,0.808,0.593,0.567,0.084,109.0,106.0,106.0,105.0,108.0,111.0,170.0,41.0,Finals MVP-1
2006-07,25,MIA,NBA,SG,4.0,4.0,162.0,0.429,0.456,0.0,0.429,0.688,0.479,0.381,0.06,94.0,94.0,0.0,86.0,91.0,89.0,116.0,28.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,27,MIA,NBA,SG,7.0,7.0,285.0,0.439,0.476,0.36,0.497,0.862,0.565,0.374,0.323,96.0,98.0,98.0,99.0,112.0,104.0,122.0,144.0,
2009-10,28,MIA,NBA,SG,5.0,5.0,210.0,0.564,0.644,0.405,0.632,0.675,0.65,0.364,0.336,122.0,131.0,114.0,126.0,89.0,120.0,121.0,152.0,
2010-11,29,MIA,NBA,SG,21.0,21.0,828.0,0.485,0.52,0.269,0.504,0.777,0.57,0.48,0.139,106.0,107.0,75.0,101.0,102.0,105.0,160.0,63.0,
2011-12,30,MIA,NBA,SG,23.0,23.0,907.0,0.462,0.477,0.294,0.474,0.729,0.526,0.39,0.08,103.0,100.0,84.0,97.0,97.0,100.0,141.0,35.0,
2012-13,31,MIA,NBA,SG,22.0,22.0,782.0,0.457,0.46,0.25,0.459,0.75,0.498,0.254,0.013,101.0,95.0,70.0,92.0,100.0,93.0,94.0,5.0,
2013-14,32,MIA,NBA,SG,20.0,20.0,693.0,0.5,0.512,0.375,0.516,0.767,0.56,0.324,0.086,110.0,105.0,104.0,103.0,101.0,104.0,114.0,33.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,34,MIA,NBA,SG,14.0,14.0,473.0,0.469,0.463,0.522,0.492,0.781,0.532,0.252,0.091,104.0,94.0,148.0,98.0,103.0,98.0,91.0,32.0,
2016-17,35,CHI,NBA,SG,6.0,6.0,190.0,0.372,0.377,0.353,0.407,0.952,0.472,0.244,0.198,81.0,75.0,99.0,79.0,123.0,86.0,90.0,63.0,
2017-18,36,MIA,NBA,SG,5.0,0.0,127.0,0.443,0.47,0.0,0.443,0.808,0.51,0.371,0.057,96.0,92.0,0.0,85.0,105.0,92.0,147.0,17.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,177.0,172.0,6697.0,0.474,0.489,0.338,0.49,0.78,0.549,0.398,0.1,104.0,101.0,94.0,99.0,103.0,103.0,133.0,43.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (12 Yrs),MIA (12 Yrs),MIA (12 Yrs),MIA (12 Yrs),,171.0,166.0,6507.0,0.476,0.491,0.337,0.493,0.776,0.551,0.403,0.097,105.0,102.0,94.0,100.0,103.0,103.0,134.0,43.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,6.0,6.0,190.0,0.372,0.377,0.353,0.407,0.952,0.472,0.244,0.198,81.0,75.0,99.0,79.0,123.0,86.0,90.0,63.0,
