Season,Team,Lg,Salary
2001-02,Boston Celtics,NBA,"$939,360"
2002-03,Seattle SuperSonics,NBA,"$1,009,920"
2003-04,Seattle SuperSonics,NBA,"$1,080,360"
Career,(may be incomplete),,"$3,029,640"
