Highlight,Unnamed: 1,In Stathead
"Career high, Points",52.0,View full stats from top 20 games
"Career high, Rebounds",14.0,View full stats from top 20 games
"Career high, Assists",12.0,View full stats from top 20 games
"Career high, Steals",10.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",44.3,View full stats from top 20 games
Triple-Doubles,1.0,View all
