"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2012-13,19.0,CHA,NBA,41:04,11.0,17.0,1.0,1.0,11.0,17.0,9.0,10.0,5.0,10.0,14.0,6.0,5.0,4.0,5.0,6.0,25.0,30.5
2013-14,20.0,CHA,NBA,37:06,6.0,12.0,1.0,1.0,6.0,12.0,7.0,10.0,6.0,9.0,12.0,3.0,2.0,3.0,5.0,6.0,16.0,15.5
2014-15,21.0,CHO,NBA,41:42,9.0,17.0,0.0,0.0,9.0,17.0,7.0,10.0,5.0,14.0,16.0,4.0,3.0,3.0,5.0,6.0,23.0,20.9
2015-16,22.0,CHO,NBA,36:51,7.0,14.0,2.0,2.0,6.0,13.0,5.0,8.0,4.0,11.0,13.0,3.0,1.0,2.0,2.0,3.0,20.0,21.8
2016-17,23.0,CHO,NBA,41:15,10.0,18.0,1.0,2.0,10.0,16.0,8.0,10.0,6.0,13.0,14.0,4.0,6.0,4.0,3.0,6.0,23.0,21.5
2017-18,24.0,CHO,NBA,36:44,10.0,15.0,0.0,1.0,10.0,15.0,6.0,8.0,4.0,9.0,11.0,4.0,4.0,2.0,4.0,5.0,22.0,21.4
2018-19,25.0,CHO,NBA,30:15,6.0,11.0,2.0,3.0,6.0,10.0,7.0,7.0,6.0,8.0,12.0,5.0,3.0,7.0,3.0,6.0,16.0,15.6
2019-20,26.0,TOT,NBA,22:48,4.0,9.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,6.0,7.0,2.0,1.0,2.0,2.0,4.0,11.0,10.1
2019-20,26.0,CHO,NBA,22:48,4.0,9.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,6.0,7.0,2.0,0.0,1.0,2.0,4.0,11.0,10.1
2019-20,26.0,DAL,NBA,21:03,2.0,5.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,4.2
Career,,,,41:42,11.0,18.0,2.0,3.0,11.0,17.0,9.0,10.0,6.0,14.0,16.0,6.0,6.0,7.0,5.0,6.0,25.0,30.5
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,"CHA,CHO",NBA,41:42,11.0,18.0,2.0,3.0,11.0,17.0,9.0,10.0,6.0,14.0,16.0,6.0,6.0,7.0,5.0,6.0,25.0,30.5
1 Season,,DAL,NBA,21:03,2.0,5.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,4.2
