"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,19.0,PHI,NBA,16:19,3.0,6.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,9.0,7.7
2006-07,20.0,PHI,NBA,38:23,6.0,12.0,1.0,3.0,6.0,11.0,10.0,11.0,2.0,5.0,6.0,8.0,2.0,1.0,4.0,3.0,18.0,14.6
2007-08,21.0,PHI,NBA,34:01,10.0,16.0,5.0,6.0,9.0,13.0,12.0,14.0,3.0,5.0,7.0,8.0,4.0,2.0,4.0,5.0,25.0,23.2
2008-09,22.0,PHI,NBA,32:19,10.0,21.0,4.0,9.0,7.0,14.0,13.0,14.0,2.0,5.0,7.0,8.0,5.0,2.0,5.0,4.0,26.0,21.3
2009-10,23.0,PHI,NBA,43:42,12.0,17.0,5.0,8.0,10.0,13.0,8.0,10.0,3.0,10.0,10.0,9.0,6.0,2.0,5.0,6.0,31.0,30.3
2010-11,24.0,PHI,NBA,38:01,9.0,17.0,4.0,8.0,7.0,13.0,15.0,17.0,3.0,6.0,7.0,7.0,2.0,2.0,5.0,6.0,30.0,24.5
2011-12,25.0,PHI,NBA,33:57,10.0,20.0,4.0,6.0,7.0,15.0,11.0,15.0,3.0,7.0,8.0,7.0,4.0,3.0,4.0,4.0,28.0,20.9
2012-13,26.0,ATL,NBA,47:44,9.0,18.0,5.0,9.0,6.0,12.0,10.0,11.0,1.0,8.0,8.0,12.0,4.0,3.0,5.0,4.0,28.0,22.5
2013-14,27.0,ATL,NBA,37:29,9.0,16.0,6.0,13.0,5.0,10.0,10.0,12.0,1.0,8.0,9.0,8.0,4.0,1.0,5.0,4.0,28.0,24.3
2014-15,28.0,TOR,NBA,34:23,11.0,19.0,7.0,12.0,7.0,11.0,15.0,15.0,3.0,5.0,5.0,6.0,4.0,1.0,4.0,4.0,36.0,32.0
2015-16,29.0,LAL,NBA,37:32,12.0,25.0,6.0,14.0,7.0,12.0,16.0,19.0,3.0,7.0,8.0,8.0,7.0,3.0,6.0,6.0,44.0,33.2
2016-17,30.0,TOT,NBA,34:48,13.0,27.0,7.0,12.0,9.0,18.0,14.0,14.0,3.0,6.0,7.0,8.0,4.0,2.0,6.0,4.0,40.0,31.7
2016-17,30.0,LAL,NBA,34:48,13.0,27.0,6.0,12.0,9.0,18.0,14.0,14.0,1.0,6.0,6.0,8.0,4.0,1.0,6.0,4.0,40.0,31.7
2016-17,30.0,HOU,NBA,33:51,11.0,17.0,7.0,11.0,5.0,11.0,8.0,9.0,3.0,6.0,7.0,7.0,3.0,2.0,4.0,4.0,31.0,27.1
2017-18,31.0,LAC,NBA,41:08,16.0,29.0,8.0,16.0,10.0,20.0,15.0,15.0,2.0,6.0,7.0,12.0,10.0,1.0,7.0,4.0,50.0,40.6
2018-19,32.0,LAC,NBA,38:16,14.0,26.0,5.0,8.0,12.0,22.0,16.0,16.0,3.0,10.0,10.0,11.0,4.0,2.0,7.0,4.0,45.0,34.0
