0
2008-09 NBA 7.2 (9th)
2010-11 NBA 7.3 (12th)
2011-12 NBA 6.2 (14th)
2014-15 NBA 7.1 (7th)
2015-16 NBA 8.0 (5th)
2016-17 NBA 8.3 (8th)
2017-18 NBA 6.8 (11th)
2018-19 NBA 8.8 (4th)
2019-20 NBA 6.5 (17th)
Career NBA 6.4 (92nd)
