"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,24.0,BRK,NBA,19:02,9.0,13.0,1.0,1.0,8.0,12.0,10.0,13.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,21.0,15.6
2019-20,25.0,TOR,NBA,12:00,2.0,5.0,0.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0
2020-21,26.0,POR,NBA,9:28,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0
Career,,,,19:02,9.0,13.0,1.0,1.0,8.0,12.0,10.0,13.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,21.0,15.6
,,,,,,,,,,,,,,,,,,,,,,
1 Season,,POR,NBA,9:28,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0
1 Season,,TOR,NBA,12:00,2.0,5.0,0.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0
1 Season,,BRK,NBA,19:02,9.0,13.0,1.0,1.0,8.0,12.0,10.0,13.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,21.0,15.6
