"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2017-18,19,IND,NBA,C,11,0,30,0.444,10.4,1.0,0.222,0.111,0.333,0.333,0.0,0.444,0.5,0.0,0.333,0.667,0.5,0.222,1,0,0,
2018-19,20,IND,NBA,C,3,0,6,0.0,12.8,1.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,14,0,36,0.333,11.6,1.0,0.25,0.083,0.25,0.417,0.0,0.333,0.333,0.0,0.333,0.4,0.5,0.167,1,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,211,0.333,11.6,1.0,0.25,0.083,0.25,0.417,0.0,0.333,0.333,0.0,0.333,0.4,0.5,0.167,6,0,0,
