Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,19,IND,NBA,C,11,0,30,4,9,0.444,0,0,4,9,0.444,0.444,5,6,0.833,5,4,9,0,1,3,2,1,13,0,
2018-19,20,IND,NBA,C,3,0,6,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,1,2,3,1,0,1,1,0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,14,0,36,4,12,0.333,0,0,4,12,0.333,0.333,5,6,0.833,6,6,12,1,1,4,3,1,13,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,211,23,70,0.333,0,0,23,70,0.333,0.333,29,35,0.833,35,35,70,6,6,23,18,6,76,0,
