Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,19,NYK,NBA,SG,56.0,55.0,30.4,5.2,13.0,0.402,1.1,3.5,0.32,4.1,9.5,0.432,0.445,2.8,4.5,0.614,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,14.3,ROY-8
2020-21,20,NYK,NBA,SG,72.0,72.0,34.9,6.5,14.7,0.441,1.7,4.3,0.401,4.8,10.4,0.457,0.499,2.9,3.8,0.746,0.9,4.8,5.8,3.0,0.7,0.3,1.9,2.6,17.6,
2021-22,21,NYK,NBA,SF,70.0,70.0,34.5,7.0,17.1,0.408,2.0,5.8,0.342,5.0,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0,
2022-23,22,NYK,NBA,SG,73.0,73.0,33.9,7.0,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,0.485,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,
2023-24,23,2TM,NBA,SG,58.0,58.0,31.7,7.5,15.2,0.495,1.6,4.3,0.36,6.0,10.9,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2,
2023-24,23,NYK,NBA,SG,26.0,26.0,29.5,6.3,14.9,0.423,1.7,5.0,0.331,4.7,9.9,0.469,0.478,4.0,4.8,0.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2,
2023-24,23,TOR,NBA,SG,32.0,32.0,33.5,8.5,15.4,0.553,1.5,3.8,0.392,7.0,11.6,0.605,0.601,3.3,5.2,0.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8,
2024-25,24,TOR,NBA,SF,58.0,58.0,32.2,7.9,16.9,0.468,1.8,5.3,0.35,6.1,11.7,0.522,0.523,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.8,2.4,21.1,
2025-26,25,TOR,NBA,SF,15.0,15.0,31.7,7.1,14.3,0.5,1.8,5.3,0.342,5.3,9.0,0.593,0.563,3.2,4.4,0.727,0.7,4.1,4.8,3.9,0.8,0.3,1.5,2.8,19.3,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,402.0,401.0,33.1,6.9,15.5,0.443,1.7,4.8,0.346,5.2,10.7,0.486,0.496,3.5,5.0,0.698,0.9,4.6,5.5,3.3,0.7,0.3,2.2,2.3,18.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),,297.0,296.0,33.2,6.5,15.3,0.422,1.6,4.8,0.342,4.8,10.5,0.459,0.476,3.5,4.9,0.72,0.9,4.4,5.3,2.8,0.7,0.3,2.1,2.3,18.1,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,105.0,105.0,32.5,8.0,16.1,0.497,1.7,4.8,0.358,6.3,11.3,0.556,0.551,3.3,5.2,0.642,1.0,5.1,6.1,4.8,0.7,0.3,2.5,2.5,21.0,
