Season,Team,Lg,Salary
2020-21,Milwaukee Bucks,NBA,"$898,310"
2021-22,Milwaukee Bucks,NBA,"$1,517,981"
2022-23,Indiana Pacers,NBA,"$2,800,000"
2023-24,Toronto Raptors,NBA,"$3,000,000"
Career,(may be incomplete),,"$8,216,291"
