Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,22,MIL,NBA,SF,30.0,2.0,274.0,8.1,17.7,0.459,3.7,8.1,0.452,4.5,9.6,0.466,0.563,2.5,3.3,0.76,1.2,6.7,7.9,0.9,2.1,0.9,3.2,2.9,22.5,
2021-22,23,MIL,NBA,SF,62.0,13.0,1185.0,5.7,14.0,0.403,2.4,6.9,0.348,3.3,7.1,0.455,0.488,1.1,1.3,0.837,1.1,5.6,6.7,1.8,0.8,0.5,1.7,2.4,14.8,
2022-23,24,2TM,NBA,SF,62.0,14.0,1188.0,5.9,13.5,0.436,2.6,6.4,0.408,3.3,7.1,0.462,0.533,2.1,2.6,0.791,1.5,5.4,6.9,2.7,0.7,0.4,2.0,2.2,16.4,
2022-23,24,MIL,NBA,SF,38.0,3.0,597.0,4.6,11.9,0.386,2.4,6.2,0.392,2.2,5.7,0.379,0.487,2.2,2.6,0.86,1.7,5.3,7.1,2.3,0.7,0.4,2.1,2.1,13.8,
2022-23,24,IND,NBA,SF,24.0,11.0,591.0,7.2,15.1,0.476,2.8,6.6,0.422,4.4,8.5,0.518,0.569,1.9,2.6,0.721,1.3,5.5,6.8,3.0,0.7,0.4,1.9,2.4,19.1,
2023-24,25,2TM,NBA,SF,52.0,1.0,712.0,7.0,15.1,0.462,2.2,6.6,0.336,4.8,8.5,0.56,0.535,2.2,2.7,0.83,1.4,6.1,7.5,3.1,1.3,0.7,2.7,2.4,18.4,
2023-24,25,IND,NBA,SF,18.0,0.0,183.0,7.3,16.1,0.451,2.2,7.1,0.306,5.1,9.0,0.565,0.518,1.8,2.2,0.818,1.6,4.9,6.5,3.5,1.2,0.2,2.4,3.7,18.5,
2023-24,25,TOR,NBA,SF,34.0,1.0,529.0,6.9,14.8,0.465,2.2,6.5,0.347,4.6,8.3,0.557,0.541,2.4,2.9,0.833,1.4,6.5,7.9,3.0,1.4,0.8,2.8,2.0,18.4,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,206.0,30.0,3359.0,6.2,14.4,0.433,2.5,6.8,0.376,3.7,7.6,0.483,0.521,1.8,2.2,0.807,1.3,5.7,7.1,2.3,1.0,0.5,2.1,2.4,16.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,130.0,18.0,2056.0,5.7,13.9,0.408,2.6,6.8,0.376,3.1,7.1,0.439,0.501,1.6,1.9,0.829,1.3,5.7,7.0,1.8,0.9,0.5,2.0,2.3,15.5,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,42.0,11.0,774.0,7.2,15.3,0.47,2.7,6.7,0.393,4.6,8.6,0.53,0.556,1.9,2.5,0.741,1.4,5.3,6.7,3.2,0.8,0.4,2.0,2.7,18.9,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,34.0,1.0,529.0,6.9,14.8,0.465,2.2,6.5,0.347,4.6,8.3,0.557,0.541,2.4,2.9,0.833,1.4,6.5,7.9,3.0,1.4,0.8,2.8,2.0,18.4,
