"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2006-07,22,CHI,NBA,SG,9.0,0.0,99.0,0.385,17.6,0.692,0.115,0.0,0.154,0.423,0.308,0.389,0.333,,0.75,0.273,0.375,0.429,1.0,0.0,0.0,0.5,0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,25,OKC,NBA,SG,6.0,6.0,127.0,0.296,14.0,0.519,0.37,0.0,0.074,0.074,0.481,0.357,0.5,,0.0,0.0,0.231,0.4,1.0,0.074,1.0,0.538,0.286,0.0,0.0,
2010-11,26,OKC,NBA,SG,17.0,17.0,344.0,0.463,14.1,0.612,0.343,0.03,0.06,0.179,0.388,0.659,0.87,0.5,0.5,0.333,0.154,0.63,1.0,0.075,4.0,0.577,0.2,0.0,0.0,
2011-12,27,OKC,NBA,SG,20.0,20.0,446.0,0.402,15.1,0.52,0.314,0.039,0.059,0.108,0.48,0.472,0.625,0.25,0.333,0.182,0.327,0.6,0.938,0.098,9.0,0.51,0.32,1.0,0.0,
2012-13,28,OKC,NBA,SG,11.0,11.0,300.0,0.344,18.8,0.377,0.197,0.033,0.082,0.066,0.623,0.391,0.583,0.0,0.2,0.25,0.316,1.0,1.0,0.049,3.0,0.342,0.154,2.0,0.0,
2013-14,29,OKC,NBA,SG,15.0,13.0,236.0,0.418,15.6,0.582,0.273,0.018,0.073,0.218,0.418,0.531,0.667,0.0,0.75,0.333,0.261,0.765,1.0,0.055,3.0,0.391,0.333,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,31,ATL,NBA,SF,10.0,2.0,203.0,0.478,13.6,0.587,0.37,0.043,0.065,0.109,0.413,0.556,0.588,1.0,0.667,0.2,0.368,0.467,1.0,0.065,3.0,0.368,0.286,0.0,0.0,
2016-17,32,ATL,NBA,SF,4.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,34,UTA,NBA,SF,4.0,0.0,42.0,0.143,18.4,0.429,0.143,0.071,0.071,0.143,0.571,0.167,0.5,0.0,0.0,0.0,0.125,1.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,96.0,69.0,1806.0,0.396,14.5,0.539,0.286,0.033,0.073,0.148,0.461,0.493,0.649,0.308,0.448,0.254,0.283,0.632,0.981,0.065,23.0,0.457,0.274,3.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,59.0,1543.0,0.396,14.5,0.539,0.286,0.033,0.073,0.148,0.461,0.493,0.649,0.308,0.448,0.254,0.283,0.632,0.981,0.065,20.0,0.457,0.274,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),,69.0,67.0,1453.0,0.397,15.5,0.522,0.295,0.029,0.067,0.131,0.478,0.509,0.674,0.222,0.381,0.268,0.275,0.675,0.976,0.074,20.0,0.463,0.261,3.0,0.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,14.0,2.0,212.0,0.468,8.3,0.596,0.362,0.064,0.064,0.106,0.404,0.536,0.588,0.667,0.667,0.2,0.368,0.467,1.0,0.064,3.0,0.368,0.286,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,9.0,0.0,99.0,0.385,17.6,0.692,0.115,0.0,0.154,0.423,0.308,0.389,0.333,,0.75,0.273,0.375,0.429,1.0,0.0,0.0,0.5,0.5,0.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,4.0,0.0,42.0,0.143,18.4,0.429,0.143,0.071,0.071,0.143,0.571,0.167,0.5,0.0,0.0,0.0,0.125,1.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,
