"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2003-04,21,NYK,NBA,PF,4.0,0.0,57.0,0.545,6.6,1.0,0.455,0.091,0.455,0.0,0.0,0.545,0.8,0.0,0.4,,0.667,0.091,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,23,CHI,NBA,C,6.0,6.0,120.0,0.412,6.2,1.0,0.382,0.382,0.206,0.029,0.0,0.412,0.615,0.231,0.429,0.0,0.571,0.059,2.0,0.0,0.0,
2006-07,24,CHI,NBA,C,1.0,0.0,3.0,0.5,8.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.5,,,1.0,0.0,0.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,11.0,6.0,180.0,0.447,7.1,1.0,0.383,0.34,0.255,0.021,0.0,0.447,0.667,0.25,0.417,0.0,0.619,0.064,3.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,45.0,1342.0,0.447,7.1,1.0,0.383,0.34,0.255,0.021,0.0,0.447,0.667,0.25,0.417,0.0,0.619,0.064,22.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,7.0,6.0,123.0,0.417,7.3,1.0,0.361,0.417,0.194,0.028,0.0,0.417,0.615,0.267,0.429,0.0,0.6,0.056,2.0,0.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,4.0,0.0,57.0,0.545,6.6,1.0,0.455,0.091,0.455,0.0,0.0,0.545,0.8,0.0,0.4,,0.667,0.091,1.0,0.0,0.0,
