0
2018-19 NBA 8.4 (18th)
2019-20 NBA 9.0 (10th)
2020-21 NBA 9.8 (7th)
2021-22 NBA 8.4 (15th)
2022-23 NBA 8.7 (16th)
2024-25 NBA 8.4 (15th)
Career 7.4 (86th)
Career NBA 7.4 (82nd)
