"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2007-08,18.0,ARIZONAST,34,1158,196,372,44,108,169,224,44,179,110,73,19,89,72,605,0.527,0.407,0.754,34.1,17.8,5.3,3.2
2008-09,19.0,ARIZONAST,35,1254,221,452,58,163,204,270,48,195,148,59,11,118,99,704,0.489,0.356,0.756,35.8,20.1,5.6,4.2
Career,,,69,2412,417,824,102,271,373,494,92,374,258,132,30,207,171,1309,0.506,0.376,0.755,35.0,19.0,5.4,3.7
