Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,20,MIA,NBA,C,4,4,18.3,2.0,4.5,0.444,0.8,2.8,0.273,1.3,1.8,0.714,0.528,0.0,0.0,1.0,3.8,4.8,1.0,0.3,0.5,0.5,0.8,4.8,
1 Yr,1 Yr,1 Yr,1 Yr,,4,4,18.3,2.0,4.5,0.444,0.8,2.8,0.273,1.3,1.8,0.714,0.528,0.0,0.0,1.0,3.8,4.8,1.0,0.3,0.5,0.5,0.8,4.8,
