"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
1997-98,18.0,SMETHODIST,28,935,135,346,28,107,122,170,102,231,104,42,15,85,67,420,0.39,0.262,0.718,33.4,15.0,8.3,3.7
1998-99,19.0,SMETHODIST,30,1042,188,455,33,113,153,212,109,254,106,60,21,78,68,562,0.413,0.292,0.722,34.7,18.7,8.5,3.5
1999-00,20.0,SMETHODIST,30,1058,181,479,37,133,119,175,107,249,137,54,15,98,57,518,0.378,0.278,0.68,35.3,17.3,8.3,4.6
2000-01,21.0,SMETHODIST,29,1011,170,431,35,122,117,163,101,242,122,41,16,62,62,492,0.394,0.287,0.718,34.9,17.0,8.3,4.2
Career,,,117,4046,674,1711,133,475,511,720,419,976,469,197,67,323,254,1992,0.394,0.28,0.71,34.6,17.0,8.3,4.0
