"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2001-02,22,ORL,NBA,SG,7,0,36,22,69,9,0,0,-20.9,-22.9,2,0,3,0,3,5,1,1,
2002-03,23,ORL,NBA,SG,75,4,1025,1,78,21,0,0,-11.7,-15.6,19,11,36,5,32,136,4,18,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,82,4,1061,2,78,21,0,0,-12.0,-15.9,21,11,39,5,35,141,5,19,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,4,1061,2,78,21,0,0,-12.0,-15.9,21,11,39,5,35,141,5,19,
