Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,20,UTA,NBA,C,9.0,0.0,31.0,6.6,16.5,0.4,0.0,0.0,,6.6,16.5,0.4,0.4,0.0,0.0,,6.6,8.2,14.8,0.0,0.0,1.6,3.3,3.3,13.2,85.0,117.0,
2010-11,21,DEN,NBA,C,1.0,0.0,2.0,25.5,25.5,1.0,0.0,0.0,,25.5,25.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,200.0,118.0,
2011-12,22,DEN,NBA,C,3.0,2.0,26.0,2.0,6.1,0.333,0.0,0.0,,2.0,6.1,0.333,0.333,0.0,0.0,,8.2,14.3,22.5,0.0,0.0,2.0,6.1,10.2,4.1,62.0,103.0,
2012-13,23,DEN,NBA,C,6.0,2.0,100.0,3.5,9.4,0.368,0.5,0.5,1.0,3.0,8.9,0.333,0.395,2.5,3.0,0.833,4.4,5.9,10.4,1.5,1.5,2.0,1.0,6.4,9.9,110.0,110.0,
2013-14,24,MEM,NBA,C,7.0,0.0,45.0,8.4,19.2,0.438,0.0,0.0,,8.4,19.2,0.438,0.438,4.8,4.8,1.0,8.4,9.6,18.0,2.4,2.4,3.6,3.6,8.4,21.6,105.0,102.0,
2014-15,25,MEM,NBA,C,11.0,0.0,127.0,7.0,12.7,0.548,0.0,0.0,,7.0,12.7,0.548,0.548,1.2,2.1,0.6,7.8,8.2,16.0,1.6,1.6,2.5,0.4,5.8,15.2,130.0,102.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,37.0,4.0,331.0,5.8,12.4,0.463,0.2,0.2,1.0,5.6,12.3,0.456,0.469,1.9,2.3,0.8,6.7,8.1,14.8,1.4,1.4,2.3,1.7,6.4,13.5,110.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,10.0,4.0,128.0,3.5,9.0,0.391,0.4,0.4,1.0,3.1,8.6,0.364,0.413,2.0,2.3,0.833,5.1,7.4,12.5,1.2,1.2,2.0,2.0,7.0,9.4,101.0,108.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,0.0,172.0,7.3,14.4,0.511,0.0,0.0,,7.3,14.4,0.511,0.511,2.1,2.8,0.778,8.0,8.6,16.5,1.8,1.8,2.8,1.2,6.4,16.8,121.0,102.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,9.0,0.0,31.0,6.6,16.5,0.4,0.0,0.0,,6.6,16.5,0.4,0.4,0.0,0.0,,6.6,8.2,14.8,0.0,0.0,1.6,3.3,3.3,13.2,85.0,117.0,
