Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2009-10,20,UTA,NBA,C,9.0,0.0,31.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,0.0,0.0,,4.0,5.0,9.0,0.0,0.0,1.0,2.0,2.0,8.0,0.0,
2010-11,21,DEN,NBA,C,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
2011-12,22,DEN,NBA,C,3.0,2.0,26.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,4.0,7.0,11.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,
2012-13,23,DEN,NBA,C,6.0,2.0,100.0,7.0,19.0,0.368,1.0,1.0,1.0,6.0,18.0,0.333,0.395,5.0,6.0,0.833,9.0,12.0,21.0,3.0,3.0,4.0,2.0,13.0,20.0,0.0,
2013-14,24,MEM,NBA,C,7.0,0.0,45.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,4.0,4.0,1.0,7.0,8.0,15.0,2.0,2.0,3.0,3.0,7.0,18.0,0.0,
2014-15,25,MEM,NBA,C,11.0,0.0,127.0,17.0,31.0,0.548,0.0,0.0,,17.0,31.0,0.548,0.548,3.0,5.0,0.6,19.0,20.0,39.0,4.0,4.0,6.0,1.0,14.0,37.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,37.0,4.0,331.0,37.0,80.0,0.463,1.0,1.0,1.0,36.0,79.0,0.456,0.469,12.0,15.0,0.8,43.0,52.0,95.0,9.0,9.0,15.0,11.0,41.0,87.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,9.0,734.0,82.0,177.0,0.463,2.0,2.0,1.0,80.0,175.0,0.456,0.469,27.0,33.0,0.8,95.0,115.0,211.0,20.0,20.0,33.0,24.0,91.0,193.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,10.0,4.0,128.0,9.0,23.0,0.391,1.0,1.0,1.0,8.0,22.0,0.364,0.413,5.0,6.0,0.833,13.0,19.0,32.0,3.0,3.0,5.0,5.0,18.0,24.0,0.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,0.0,172.0,24.0,47.0,0.511,0.0,0.0,,24.0,47.0,0.511,0.511,7.0,9.0,0.778,26.0,28.0,54.0,6.0,6.0,9.0,4.0,21.0,55.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,9.0,0.0,31.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,0.0,0.0,,4.0,5.0,9.0,0.0,0.0,1.0,2.0,2.0,8.0,0.0,
