Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2002-03,24,NOH,NBA,C,4,0,15.0,2.5,4.0,0.625,0.0,0.0,2.5,4.0,0.625,0.625,0.8,1.0,0.75,2.0,2.0,4.0,1.3,0.0,1.8,1.0,2.3,5.8,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,15.0,2.5,4.0,0.625,0.0,0.0,2.5,4.0,0.625,0.625,0.8,1.0,0.75,2.0,2.0,4.0,1.3,0.0,1.8,1.0,2.3,5.8,
