Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,24,NOH,NBA,C,4,0,60,10,16,0.625,0,0,10,16,0.625,0.625,3,4,0.75,8,8,16,5,0,7,4,9,23,0,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,60,10,16,0.625,0,0,10,16,0.625,0.625,3,4,0.75,8,8,16,5,0,7,4,9,23,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1230,205,328,0.625,0,0,205,328,0.625,0.625,62,82,0.75,164,164,328,103,0,144,82,185,472,0,
