Season,Team,Lg,Salary
2000-01,Boston Celtics,NBA,"$1,461,960"
2001-02,Charlotte Hornets,NBA,"$1,571,640"
2002-03,New Orleans Hornets,NBA,"$1,681,200"
2003-04,Toronto Raptors,NBA,"$1,600,000"
2004-05,Toronto Raptors,NBA,"$1,760,000"
Career,(may be incomplete),,"$8,074,800"
