Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,22,TOR,NBA,PF,29.0,0.0,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.4,2.5,0.562,0.567,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0,
2013-14,23,2TM,NBA,SF,63.0,0.0,13.4,1.0,2.2,0.468,0.1,0.2,0.267,1.0,2.0,0.492,0.482,0.6,0.8,0.66,1.1,2.3,3.4,0.4,0.4,0.4,0.5,1.9,2.7,
2013-14,23,TOR,NBA,SF,7.0,0.0,8.7,0.9,2.0,0.429,0.3,0.7,0.4,0.6,1.3,0.444,0.5,0.7,1.1,0.625,0.7,1.4,2.1,0.6,0.6,0.4,0.3,1.1,2.7,
2013-14,23,SAC,NBA,SF,56.0,0.0,14.0,1.1,2.3,0.472,0.0,0.2,0.2,1.0,2.1,0.496,0.48,0.5,0.8,0.667,1.2,2.4,3.6,0.4,0.3,0.4,0.5,2.0,2.7,
2014-15,24,NYK,NBA,PF,68.0,22.0,18.9,2.2,4.9,0.459,0.3,0.9,0.3,2.0,4.0,0.494,0.486,1.1,1.4,0.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9,
2015-16,25,SAC,NBA,PF,59.0,29.0,14.8,2.0,3.6,0.556,0.3,0.8,0.388,1.7,2.8,0.606,0.6,0.8,1.2,0.735,1.1,2.1,3.2,0.5,0.5,0.4,0.5,1.7,5.2,
2016-17,26,2TM,NBA,PF,38.0,1.0,14.7,1.8,4.5,0.412,1.0,2.4,0.411,0.9,2.1,0.413,0.521,1.2,1.6,0.75,0.5,2.5,3.0,0.5,0.4,0.4,0.6,1.8,5.8,
2016-17,26,DAL,NBA,PF,6.0,0.0,8.0,0.8,2.8,0.294,0.2,1.2,0.143,0.7,1.7,0.4,0.324,0.3,0.5,0.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.2,
2016-17,26,BRK,NBA,PF,32.0,1.0,15.9,2.0,4.8,0.425,1.1,2.6,0.434,0.9,2.2,0.414,0.542,1.3,1.8,0.754,0.6,2.8,3.3,0.6,0.4,0.5,0.6,1.8,6.5,
2017-18,27,BRK,NBA,PF,70.0,8.0,19.4,1.9,5.2,0.356,1.5,4.2,0.349,0.4,1.0,0.384,0.496,0.7,0.9,0.817,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9,
2018-19,28,PHO,NBA,PF,10.0,0.0,12.3,0.4,1.8,0.222,0.2,1.5,0.133,0.2,0.3,0.667,0.278,0.7,1.0,0.7,0.3,2.2,2.5,0.8,0.1,0.4,0.4,2.4,1.7,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,337.0,60.0,16.0,1.7,3.9,0.444,0.5,1.6,0.35,1.2,2.3,0.506,0.513,0.9,1.1,0.759,0.9,2.6,3.5,0.6,0.4,0.4,0.6,2.0,4.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,115.0,29.0,14.5,1.6,3.0,0.525,0.2,0.5,0.356,1.4,2.5,0.56,0.556,0.7,1.0,0.708,1.1,2.2,3.4,0.4,0.4,0.4,0.5,1.9,4.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,102.0,9.0,18.3,1.9,5.1,0.376,1.4,3.7,0.368,0.6,1.4,0.399,0.51,0.9,1.1,0.786,0.6,3.0,3.6,0.7,0.5,0.4,0.8,2.0,6.1,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,36.0,0.0,11.2,1.3,2.5,0.539,0.1,0.2,0.429,1.3,2.3,0.549,0.556,1.0,1.3,0.783,1.0,1.6,2.6,0.4,0.5,0.5,0.5,1.7,3.8,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,68.0,22.0,18.9,2.2,4.9,0.459,0.3,0.9,0.3,2.0,4.0,0.494,0.486,1.1,1.4,0.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,10.0,0.0,12.3,0.4,1.8,0.222,0.2,1.5,0.133,0.2,0.3,0.667,0.278,0.7,1.0,0.7,0.3,2.2,2.5,0.8,0.1,0.4,0.4,2.4,1.7,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,0.0,8.0,0.8,2.8,0.294,0.2,1.2,0.143,0.7,1.7,0.4,0.324,0.3,0.5,0.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.2,
