Highlight,Unnamed: 1,In Stathead
"Career high, Points",16.0,View full stats from top 20 games
"Career high, Rebounds",9.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",1.0,View full stats from top 20 games
"Career high, Blocks",1.0,View full stats from top 20 games
"Career high, Game Score",13.5,View full stats from top 20 games
