"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2000-01,21,MIL,NBA,C,33.0,13.0,270.0,0.343,0.343,,0.343,0.273,0.339,0.314,0.0,77.0,74.0,,73.0,36.0,65.0,102.0,0.0,-9.1,-14.3,
2001-02,22,MIL,NBA,C,71.0,62.0,1128.0,0.535,0.539,0.0,0.535,0.422,0.523,0.634,0.007,120.0,116.0,0.0,112.0,56.0,101.0,216.0,4.0,16.5,1.0,
2002-03,23,MIL,NBA,C,32.0,17.0,546.0,0.391,0.391,,0.391,0.5,0.424,0.522,0.0,89.0,85.0,,83.0,66.0,82.0,173.0,0.0,-7.6,-10.7,
2003-04,24,2TM,NBA,C,17.0,12.0,347.0,0.36,0.36,,0.36,0.419,0.385,0.62,0.0,82.0,78.0,,76.0,56.0,75.0,191.0,0.0,-11.1,-16.7,
2003-04,24,MIL,NBA,C,5.0,0.0,33.0,,,,,0.5,0.568,,,,,,,67.0,110.0,,,0.0,0.1,
2003-04,24,ATL,NBA,C,12.0,12.0,314.0,0.36,0.36,,0.36,0.414,0.382,0.58,0.0,82.0,78.0,,76.0,55.0,74.0,191.0,0.0,-11.1,-16.8,
2004-05,25,POR,NBA,C,76.0,50.0,1858.0,0.598,0.598,,0.598,0.517,0.596,0.523,0.0,134.0,127.0,,124.0,68.0,113.0,161.0,0.0,76.8,54.4,DPOY-12
2005-06,26,POR,NBA,C,56.0,52.0,1395.0,0.548,0.548,,0.548,0.532,0.561,0.644,0.0,121.0,115.0,,112.0,71.0,105.0,194.0,0.0,27.8,15.4,
2006-07,27,POR,NBA,C,43.0,43.0,701.0,0.474,0.474,,0.474,0.37,0.467,0.346,0.0,104.0,98.0,,96.0,49.0,86.0,106.0,0.0,-3.4,-13.3,
2007-08,28,POR,NBA,C,77.0,67.0,1819.0,0.576,0.578,0.0,0.576,0.68,0.611,0.488,0.004,126.0,119.0,0.0,116.0,90.0,113.0,159.0,2.0,39.3,42.9,
2008-09,29,POR,NBA,C,82.0,43.0,1952.0,0.625,0.627,0.0,0.625,0.663,0.652,0.628,0.004,136.0,129.0,0.0,125.0,86.0,120.0,205.0,2.0,67.1,74.2,DPOY-16
2009-10,30,POR,NBA,C,30.0,9.0,681.0,0.523,0.523,,0.523,0.647,0.567,0.593,0.0,113.0,106.0,,104.0,85.0,104.0,197.0,0.0,3.9,5.2,
2010-11,31,2TM,NBA,C,36.0,9.0,519.0,0.568,0.568,,0.568,0.519,0.573,0.614,0.0,124.0,117.0,,114.0,68.0,106.0,205.0,0.0,6.1,3.5,
2010-11,31,POR,NBA,C,31.0,9.0,445.0,0.618,0.618,,0.618,0.565,0.623,0.676,0.0,135.0,127.0,,124.0,74.0,115.0,225.0,0.0,8.1,7.2,
2010-11,31,CHA,NBA,C,5.0,0.0,74.0,0.4,0.4,,0.4,0.25,0.383,0.4,0.0,87.0,82.0,,80.0,33.0,71.0,133.0,0.0,-2.0,-3.7,
2011-12,32,POR,NBA,C,27.0,19.0,449.0,0.458,0.458,,0.458,0.611,0.492,0.375,0.0,102.0,96.0,,94.0,81.0,93.0,136.0,0.0,-2.8,-4.0,
2012-13,33,MIL,NBA,C,12.0,1.0,68.0,0.25,0.25,,0.25,0.0,0.205,0.5,0.0,55.0,52.0,,50.0,0.0,38.0,185.0,0.0,-2.0,-3.2,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,592.0,397.0,11733.0,0.552,0.553,0.0,0.552,0.557,0.568,0.554,0.002,122.0,116.0,0.0,113.0,74.0,106.0,178.0,1.0,201.5,134.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),,422.0,292.0,9300.0,0.574,0.575,0.0,0.574,0.588,0.592,0.552,0.001,126.0,120.0,0.0,116.0,78.0,110.0,175.0,1.0,216.8,182.0,
MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),,153.0,93.0,2045.0,0.471,0.473,0.0,0.471,0.419,0.472,0.568,0.004,106.0,102.0,0.0,99.0,56.0,91.0,189.0,2.0,-2.2,-27.1,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,12.0,12.0,314.0,0.36,0.36,,0.36,0.414,0.382,0.58,0.0,82.0,78.0,,76.0,55.0,74.0,191.0,0.0,-11.1,-16.8,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,5.0,0.0,74.0,0.4,0.4,,0.4,0.25,0.383,0.4,0.0,87.0,82.0,,80.0,33.0,71.0,133.0,0.0,-2.0,-3.7,
