Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,20,ORL,NBA,SF,2,0,5.0,1.0,1.5,0.667,0.5,0.5,1.0,0.5,1.0,0.5,0.833,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,2.5,
2024-25,21,ORL,NBA,SF,1,0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,0,4.7,1.3,1.7,0.8,1.0,1.0,1.0,0.3,0.7,0.5,1.1,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.7,3.7,
