Season,Team,Lg,Salary
2002-03,Houston Rockets,NBA,"$1,224,000"
2003-04,Houston Rockets,NBA,"$1,396,440"
2004-05,Houston Rockets,NBA,"$1,493,880"
2005-06,New Orleans/Oklahoma City Hornets,NBA,"$2,500,000"
2006-07,New Jersey Nets,NBA,"$2,500,000"
2007-08,New Jersey Nets,NBA,"$2,500,000"
Career,(may be incomplete),,"$11,614,320"
