Season,Team,Lg,Salary
2022-23,Cleveland Cavaliers,NBA,(TW)
2023-24,Cleveland Cavaliers,NBA,(TW)
2024-25,Philadelphia 76ers,NBA,"$11,997"
Career,(may be incomplete),,"$11,997"
