Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,23,TOR,NBA,C,5,0,29,5.6,7.4,0.75,0.0,0.0,5.6,7.4,0.75,0.75,0.0,0.0,,1.9,13.0,14.8,0.0,0.0,0.0,0.0,5.6,11.1,156,109,
2016-17,24,TOR,NBA,C,3,0,7,7.4,14.7,0.5,0.0,0.0,7.4,14.7,0.5,0.5,7.4,14.7,0.5,14.7,22.1,36.8,0.0,0.0,0.0,0.0,7.4,22.1,132,108,
2017-18,25,TOR,NBA,C,5,0,24,0.0,2.1,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.1,4.2,0.5,0.0,2.1,2.1,2.1,0.0,0.0,6.3,12.7,2.1,32,123,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,13,0,60,3.5,6.1,0.571,0.0,0.0,3.5,6.1,0.571,0.571,1.7,3.5,0.5,2.6,9.6,12.2,0.9,0.0,0.0,2.6,8.7,8.7,96,115,
