Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,24,BRK,NBA,SF,4.0,3.0,131.0,6.5,0.498,0.661,0.203,0.7,11.6,5.8,7.6,1.1,0.0,11.1,22.7,-0.2,-0.1,-0.3,-0.093,-2.4,-2.2,-4.6,-0.1,
2020-21,25,BRK,NBA,SF,7.0,0.0,25.0,3.1,0.4,0.6,0.0,0.0,12.7,6.6,11.1,0.0,0.0,9.1,20.0,-0.1,0.0,0.0,-0.07,-3.6,-2.0,-5.7,0.0,
2021-22,26,ATL,NBA,SF,4.0,0.0,22.0,3.9,0.625,0.75,0.0,0.0,16.8,8.2,14.5,0.0,0.0,20.0,10.5,0.0,0.0,0.0,0.037,-5.5,1.0,-4.5,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,15.0,3.0,178.0,5.7,0.492,0.658,0.164,0.5,12.4,6.2,9.0,0.8,0.0,11.3,20.8,-0.2,0.0,-0.3,-0.074,-3.0,-1.8,-4.7,-0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,16.0,973.0,5.7,0.492,0.658,0.164,0.5,12.4,6.2,9.0,0.8,0.0,11.3,20.8,-1.3,-0.2,-1.5,-0.074,-3.0,-1.8,-4.7,-0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,11.0,3.0,156.0,5.9,0.485,0.652,0.174,0.6,11.8,5.9,8.2,0.9,0.0,10.8,22.3,-0.3,0.0,-0.3,-0.089,-2.6,-2.2,-4.8,-0.1,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,4.0,0.0,22.0,3.9,0.625,0.75,0.0,0.0,16.8,8.2,14.5,0.0,0.0,20.0,10.5,0.0,0.0,0.0,0.037,-5.5,1.0,-4.5,0.0,
