Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2025-26,21,LAL,NBA,SF,5,0,17,2,2,1.0,0,0,2,2,1.0,1.0,2,2,1.0,1,1,2,0,1,0,1,4,6,0,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,17,2,2,1.0,0,0,2,2,1.0,1.0,2,2,1.0,1,1,2,0,1,0,1,4,6,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,279,33,33,1.0,0,0,33,33,1.0,1.0,33,33,1.0,16,16,33,0,16,0,16,66,98,0,
