Season,Team,Lg,Salary
2004-05,Cleveland Cavaliers,NBA,"$1,818,720"
2005-06,Cleveland Cavaliers,NBA,"$1,955,160"
2006-07,Boston Celtics,NBA,"$2,091,480"
2006-07,Los Angeles Clippers,NBA,"$40,501"
2007-08,Miami Heat,NBA,"$279,415"
Career,(may be incomplete),,"$6,185,276"
