Season,Team,Lg,Salary
2017-18,Sacramento Kings,NBA,"$1,184,385"
2018-19,Sacramento Kings,NBA,"$1,378,242"
2019-20,Milwaukee Bucks,NBA,< $Minimum
Career,(may be incomplete),,"$2,562,627"
