"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2009-10,24,IND,NBA,PF,29.0,1.0,511.0,0.36,0.367,0.0,0.36,0.743,0.448,0.502,0.018,78.0,75.0,0.0,72.0,98.0,82.0,167.0,8.0,-63.3,-52.3,
2010-11,25,IND,NBA,PF,70.0,29.0,1535.0,0.465,0.466,0.0,0.465,0.779,0.529,0.413,0.003,101.0,96.0,0.0,93.0,102.0,98.0,138.0,1.0,-41.0,-17.3,
2011-12,26,IND,NBA,PF,66.0,0.0,1442.0,0.405,0.406,0.0,0.405,0.813,0.511,0.58,0.002,90.0,85.0,0.0,83.0,108.0,97.0,210.0,1.0,-78.8,-19.9,6MOY-15
2012-13,27,IND,NBA,PF,81.0,8.0,1366.0,0.432,0.436,0.0,0.432,0.72,0.527,0.737,0.007,96.0,90.0,0.0,87.0,96.0,99.0,273.0,3.0,-52.1,-8.3,
2013-14,28,TOR,NBA,PF,64.0,4.0,978.0,0.474,0.479,0.0,0.474,0.681,0.562,0.944,0.01,104.0,98.0,0.0,95.0,90.0,104.0,332.0,4.0,-10.4,11.9,
2014-15,29,TOR,NBA,PF,74.0,8.0,1058.0,0.521,0.538,0.143,0.524,0.698,0.597,0.842,0.042,116.0,111.0,41.0,106.0,93.0,112.0,308.0,16.0,9.4,28.4,
2015-16,30,CHO,NBA,PF,44.0,0.0,343.0,0.451,0.441,0.667,0.465,0.585,0.522,0.915,0.042,100.0,90.0,188.0,92.0,77.0,96.0,331.0,15.0,-5.4,-3.8,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,428.0,50.0,7233.0,0.439,0.442,0.136,0.44,0.738,0.525,0.618,0.01,97.0,91.0,39.0,89.0,98.0,98.0,219.0,4.0,-241.6,-61.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,246.0,38.0,4854.0,0.427,0.429,0.0,0.427,0.766,0.513,0.548,0.006,94.0,89.0,0.0,86.0,101.0,96.0,194.0,3.0,-235.2,-97.8,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,138.0,12.0,2036.0,0.496,0.506,0.111,0.497,0.688,0.578,0.898,0.025,110.0,104.0,32.0,100.0,91.0,107.0,321.0,9.0,-1.0,40.3,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,44.0,0.0,343.0,0.451,0.441,0.667,0.465,0.585,0.522,0.915,0.042,100.0,90.0,188.0,92.0,77.0,96.0,331.0,15.0,-5.4,-3.8,
