"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
1996-97,19.0,CINCY,22,233,26,40,0,0,10,32,,74,10,14,24,16,51,62,0.65,,0.313,10.6,2.8,3.4,0.5
1997-98,20.0,CINCY,30,858,124,198,0,1,50,105,,267,41,30,83,52,109,298,0.626,0.0,0.476,28.6,9.9,8.9,1.4
1998-99,21.0,CINCY,33,900,142,248,0,1,50,89,,228,49,37,78,67,109,334,0.573,0.0,0.562,27.3,10.1,6.9,1.5
1999-00,22.0,CINCY,31,909,221,389,2,7,141,206,76.0,300,42,43,107,56,71,585,0.568,0.286,0.684,29.3,18.9,9.7,1.4
Career,,,116,2900,513,875,2,9,251,432,76.0,869,142,124,292,191,340,1279,0.586,0.222,0.581,25.0,11.0,7.5,1.2
