Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2017-18,21,PHI,NBA,PG,81,81,2732,544,998,.545,0,11,.000,544,987,.551,.545,191,341,.560,145,514,659,661,140,70,278,211,1279,12,ROY-1
2018-19,22,PHI,NBA,PG,79,79,2700,540,960,.563,0,6,.000,540,954,.566,.563,257,428,.600,172,525,697,610,112,61,274,209,1337,10,AS
2019-20,23,PHI,NBA,PG,57,57,2017,375,647,.580,2,7,.286,373,640,.583,.581,185,298,.621,113,331,444,455,119,33,200,186,937,6,"DPOY-4,AS,NBA3,DEF1"
2020-21,24,PHI,NBA,PG,58,58,1877,325,583,.557,3,10,.300,322,573,.562,.560,176,287,.613,93,324,417,401,93,35,173,171,829,4,"MVP-12,DPOY-2,AS,DEF1"
2021-22,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury,Did not play - holdout/back injury
2022-23,26,BRK,NBA,PG,42,33,1105,133,235,.566,0,2,.000,133,233,.571,.566,25,57,.439,40,223,263,256,54,24,97,139,291,1,
2023-24,27,BRK,NBA,PG,15,12,359,43,74,.581,0,0,,43,74,.581,.581,6,15,.400,31,88,119,86,12,9,27,36,92,0,
2024-25,28,2TM,NBA,PG,51,24,1120,116,223,.520,0,0,,116,223,.520,.520,24,33,.727,47,194,241,285,38,23,102,107,256,0,
2024-25,28,BRK,NBA,PG,33,24,825,93,170,.547,0,0,,93,170,.547,.547,18,26,.692,30,142,172,229,26,16,88,81,204,0,
2024-25,28,LAC,NBA,PG,18,0,295,23,53,.434,0,0,,23,53,.434,.434,6,7,.857,17,52,69,56,12,7,14,26,52,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,383,344,11910,2076,3720,.558,5,36,.139,2071,3684,.562,.559,864,1459,.592,641,2199,2840,2754,568,255,1151,1059,5021,33,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,74,2550,444,796,.558,1,8,.139,443,789,.562,.559,185,312,.592,137,471,608,590,122,55,246,227,1075,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),,275,275,9326,1784,3188,.560,5,34,.147,1779,3154,.564,.560,809,1354,.597,523,1694,2217,2127,464,199,925,777,4382,32,
BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),,90,69,2289,269,479,.562,0,2,.000,269,477,.564,.562,49,98,.500,101,453,554,571,92,49,212,256,587,1,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,18,0,295,23,53,.434,0,0,,23,53,.434,.434,6,7,.857,17,52,69,56,12,7,14,26,52,0,
