Season,Team,Lg,Salary
2019-20,Atlanta Hawks,NBA,"$1,400,000"
2020-21,Atlanta Hawks,NBA,"$1,517,981"
2021-22,Houston Rockets,NBA,"$1,782,621"
2022-23,Atlanta Hawks,NBA,"$2,717,391"
2022-23,Houston Rockets,NBA,(TW)
2023-24,Atlanta Hawks,NBA,"$2,581,522"
2024-25,Toronto Raptors,NBA,"$1,115,128"
Career,(may be incomplete),,"$11,114,643"
