Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,23,NYK,NBA,PF,41.0,5.0,555.0,2.5,3.5,0.722,0.0,0.0,,2.5,3.5,0.722,0.722,0.8,1.9,0.414,4.0,7.0,11.0,1.4,0.7,1.4,1.3,4.3,5.8,
2022-23,24,NYK,NBA,C,52.0,16.0,812.0,3.7,4.7,0.776,0.0,0.0,0.0,3.7,4.7,0.783,0.776,0.5,0.7,0.75,4.4,6.3,10.7,1.1,0.7,1.2,1.2,4.3,7.9,
2023-24,25,NYK,NBA,C,45.0,11.0,585.0,2.3,3.4,0.691,0.0,0.0,,2.3,3.4,0.691,0.691,1.0,1.5,0.667,3.4,5.6,9.0,1.5,0.5,1.2,1.0,2.8,5.7,
2024-25,26,2TM,NBA,C,53.0,5.0,632.0,2.6,4.0,0.634,0.0,0.0,,2.6,4.0,0.634,0.634,0.5,0.7,0.615,4.0,7.2,11.2,1.9,0.6,1.1,1.9,3.7,5.6,
2024-25,26,NYK,NBA,C,39.0,5.0,422.0,2.4,3.9,0.609,0.0,0.0,,2.4,3.9,0.609,0.609,0.7,1.1,0.615,4.4,6.7,11.0,1.9,0.7,0.9,1.8,3.9,5.5,
2024-25,26,MIL,NBA,C,14.0,0.0,210.0,2.9,4.3,0.68,0.0,0.0,,2.9,4.3,0.68,0.68,0.0,0.0,,3.4,8.2,11.7,1.9,0.3,1.5,2.1,3.3,5.8,
2025-26,27,MIL,NBA,C,16.0,1.0,181.0,2.8,3.6,0.778,0.0,0.0,,2.8,3.6,0.778,0.778,0.8,1.2,0.667,3.4,5.4,8.8,2.2,0.6,0.8,2.0,4.4,6.4,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,207.0,38.0,2765.0,2.9,4.0,0.718,0.0,0.0,0.0,2.9,4.0,0.72,0.718,0.7,1.1,0.591,4.0,6.4,10.4,1.5,0.6,1.2,1.4,3.8,6.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,177.0,37.0,2374.0,2.9,4.0,0.718,0.0,0.0,0.0,2.9,4.0,0.72,0.718,0.7,1.2,0.585,4.0,6.4,10.4,1.4,0.6,1.2,1.3,3.8,6.4,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,30.0,1.0,391.0,2.9,4.0,0.721,0.0,0.0,,2.9,4.0,0.721,0.721,0.4,0.6,0.667,3.4,6.9,10.3,2.0,0.5,1.2,2.0,3.8,6.1,
