"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2003-04,18.0,TEXAS,33,742,133,243,0,0,76,117,105,225,27,29,6,39,72,342,0.547,,0.65,22.5,10.4,6.8,0.8
2004-05,19.0,TEXAS,17,500,80,152,0,1,73,102,57,136,37,21,4,37,41,233,0.526,0.0,0.716,29.4,13.7,8.0,2.2
2005-06,20.0,TEXAS,37,1276,225,437,2,3,142,190,105,353,106,66,13,115,105,594,0.515,0.667,0.747,34.5,16.1,9.5,2.9
Career,,,87,2518,438,832,2,4,291,409,267,714,170,116,23,191,218,1169,0.526,0.5,0.711,28.9,13.4,8.2,2.0
