"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,21.0,TOR,NBA,19:30,5.0,8.0,0.0,0.0,5.0,8.0,3.0,5.0,4.0,5.0,9.0,3.0,1.0,0.0,1.0,2.0,12.0,11.9
2012-13,27.0,PHO,NBA,40:07,8.0,13.0,3.0,5.0,8.0,12.0,5.0,7.0,7.0,8.0,10.0,6.0,3.0,2.0,4.0,6.0,21.0,20.4
2013-14,28.0,PHO,NBA,42:37,8.0,14.0,4.0,7.0,8.0,11.0,9.0,11.0,7.0,12.0,15.0,6.0,5.0,2.0,7.0,6.0,22.0,24.1
2014-15,29.0,PHO,NBA,41:06,8.0,15.0,4.0,8.0,7.0,9.0,6.0,6.0,6.0,12.0,14.0,5.0,5.0,4.0,5.0,5.0,20.0,18.7
2015-16,30.0,PHO,NBA,45:58,10.0,18.0,3.0,6.0,8.0,12.0,6.0,7.0,7.0,11.0,13.0,8.0,5.0,3.0,4.0,6.0,24.0,23.5
2016-17,31.0,TOT,NBA,42:28,6.0,13.0,3.0,6.0,5.0,8.0,6.0,8.0,7.0,11.0,17.0,6.0,7.0,2.0,4.0,5.0,21.0,19.3
2016-17,31.0,PHO,NBA,42:28,6.0,13.0,3.0,6.0,5.0,8.0,6.0,8.0,7.0,11.0,17.0,6.0,7.0,2.0,4.0,5.0,21.0,19.3
2016-17,31.0,TOR,NBA,37:48,4.0,10.0,3.0,6.0,4.0,7.0,4.0,6.0,3.0,10.0,12.0,3.0,4.0,1.0,2.0,5.0,9.0,13.0
2017-18,32.0,HOU,NBA,41:00,6.0,11.0,5.0,9.0,4.0,8.0,5.0,6.0,6.0,12.0,13.0,4.0,4.0,2.0,5.0,6.0,20.0,16.3
2018-19,33.0,HOU,NBA,44:04,7.0,14.0,7.0,11.0,4.0,6.0,4.0,6.0,5.0,11.0,16.0,7.0,7.0,2.0,4.0,5.0,21.0,20.4
2019-20,34.0,HOU,NBA,51:33,9.0,14.0,5.0,12.0,5.0,6.0,4.0,4.0,6.0,16.0,19.0,5.0,4.0,3.0,3.0,5.0,22.0,21.1
2020-21,35.0,TOT,NBA,42:31,5.0,10.0,5.0,7.0,3.0,6.0,2.0,2.0,4.0,8.0,11.0,5.0,3.0,2.0,4.0,6.0,15.0,17.4
2020-21,35.0,HOU,NBA,42:31,5.0,10.0,5.0,7.0,3.0,6.0,2.0,2.0,4.0,8.0,11.0,5.0,3.0,2.0,4.0,6.0,15.0,17.4
2020-21,35.0,MIL,NBA,30:02,3.0,6.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,6.0,3.0,2.0,1.0,2.0,5.0,8.0,8.0
2021-22,36.0,MIA,NBA,43:58,9.0,15.0,5.0,8.0,5.0,8.0,7.0,12.0,5.0,9.0,13.0,8.0,3.0,2.0,4.0,5.0,23.0,20.4
2022-23,37.0,PHI,NBA,42:05,6.0,10.0,3.0,6.0,5.0,5.0,4.0,4.0,5.0,11.0,16.0,3.0,3.0,2.0,4.0,5.0,13.0,11.6
2023-24,38.0,TOT,NBA,25:37,4.0,9.0,2.0,6.0,2.0,3.0,2.0,2.0,5.0,7.0,7.0,3.0,2.0,3.0,1.0,5.0,10.0,11.7
2023-24,38.0,PHI,NBA,25:35,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,2.0,2.0,1.0,5.0,3.0,4.2
2023-24,38.0,LAC,NBA,25:37,4.0,9.0,2.0,6.0,2.0,3.0,2.0,2.0,5.0,7.0,7.0,3.0,2.0,3.0,1.0,4.0,10.0,11.7
2024-25,39.0,NYK,NBA,29:14,2.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,1.0,5.0,6.0,3.8
Career,,,,51:33,10.0,18.0,7.0,12.0,8.0,12.0,9.0,12.0,7.0,16.0,19.0,8.0,7.0,4.0,7.0,6.0,24.0,24.1
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,PHO,NBA,45:58,10.0,18.0,4.0,8.0,8.0,12.0,9.0,11.0,7.0,12.0,17.0,8.0,7.0,4.0,7.0,6.0,24.0,24.1
4 Seasons,,HOU,NBA,51:33,9.0,14.0,7.0,12.0,5.0,8.0,5.0,6.0,6.0,16.0,19.0,7.0,7.0,3.0,5.0,6.0,22.0,21.1
2 Seasons,,PHI,NBA,42:05,6.0,10.0,3.0,6.0,5.0,5.0,4.0,4.0,5.0,11.0,16.0,3.0,3.0,2.0,4.0,5.0,13.0,11.6
2 Seasons,,TOR,NBA,37:48,5.0,10.0,3.0,6.0,5.0,8.0,4.0,6.0,4.0,10.0,12.0,3.0,4.0,1.0,2.0,5.0,12.0,13.0
1 Season,,MIA,NBA,43:58,9.0,15.0,5.0,8.0,5.0,8.0,7.0,12.0,5.0,9.0,13.0,8.0,3.0,2.0,4.0,5.0,23.0,20.4
