"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2003-04,22,POR,NBA,PG,17.0,0.0,139.0,70.0,28.0,1.0,0.0,0.0,-8.7,-7.4,7.0,3.0,9.0,0.0,0.0,53.0,0.0,2.0,
2004-05,23,TOR,NBA,PG,5.0,0.0,74.0,100.0,0.0,0.0,0.0,0.0,15.2,17.1,4.0,1.0,4.0,0.0,2.0,48.0,0.0,1.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,22.0,0.0,213.0,81.0,19.0,1.0,0.0,0.0,-0.4,1.1,11.0,4.0,13.0,0.0,2.0,101.0,0.0,3.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,794.0,81.0,19.0,1.0,0.0,0.0,-0.4,1.1,41.0,15.0,48.0,0.0,7.0,376.0,0.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,17.0,0.0,139.0,70.0,28.0,1.0,0.0,0.0,-8.7,-7.4,7.0,3.0,9.0,0.0,0.0,53.0,0.0,2.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,5.0,0.0,74.0,100.0,0.0,0.0,0.0,0.0,15.2,17.1,4.0,1.0,4.0,0.0,2.0,48.0,0.0,1.0,
