"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2003-04,22,POR,NBA,PG,17.0,0.0,139.0,0.259,15.2,0.963,0.185,0.037,0.111,0.63,0.037,0.269,0.2,0.0,0.0,0.353,0.0,0.714,0.0,0.0,0.0,,0.0,0.0,
2004-05,23,TOR,NBA,PG,5.0,0.0,74.0,0.417,16.9,0.833,0.167,0.083,0.042,0.542,0.167,0.5,0.25,1.0,1.0,0.462,0.0,0.1,0.0,0.0,0.25,0.0,1.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,22.0,0.0,213.0,0.333,16.0,0.902,0.176,0.059,0.078,0.588,0.098,0.37,0.222,0.667,0.25,0.4,0.0,0.353,0.0,0.0,0.2,0.0,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,794.0,0.333,16.0,0.902,0.176,0.059,0.078,0.588,0.098,0.37,0.222,0.667,0.25,0.4,0.0,0.353,0.0,0.0,0.2,0.0,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,17.0,0.0,139.0,0.259,15.2,0.963,0.185,0.037,0.111,0.63,0.037,0.269,0.2,0.0,0.0,0.353,0.0,0.714,0.0,0.0,0.0,,0.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,5.0,0.0,74.0,0.417,16.9,0.833,0.167,0.083,0.042,0.542,0.167,0.5,0.25,1.0,1.0,0.462,0.0,0.1,0.0,0.0,0.25,0.0,1.0,0.0,
