"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2016-17,26,MIL,NBA,C,6.0,0.0,141.0,0.529,0.529,,0.529,0.833,0.615,0.588,0.0,116.0,105.0,,103.0,108.0,111.0,217.0,0.0,
2017-18,27,BOS,NBA,C,11.0,0.0,105.0,0.5,0.5,,0.5,0.682,0.556,0.579,0.0,109.0,98.0,,96.0,89.0,100.0,230.0,0.0,
2018-19,28,PHI,NBA,C,10.0,1.0,90.0,0.4,0.417,0.25,0.413,0.778,0.455,0.225,0.1,87.0,80.0,70.0,79.0,101.0,81.0,87.0,28.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,MIN,NBA,C,2.0,0.0,7.0,0.4,0.4,,0.4,,0.4,0.0,0.0,87.0,75.0,,75.0,,71.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,1.0,343.0,0.478,0.485,0.25,0.481,0.77,0.547,0.455,0.03,104.0,95.0,70.0,93.0,100.0,99.0,174.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,105.0,0.5,0.5,,0.5,0.682,0.556,0.579,0.0,109.0,98.0,,96.0,89.0,100.0,230.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10.0,1.0,90.0,0.4,0.417,0.25,0.413,0.778,0.455,0.225,0.1,87.0,80.0,70.0,79.0,101.0,81.0,87.0,28.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,0.0,141.0,0.529,0.529,,0.529,0.833,0.615,0.588,0.0,116.0,105.0,,103.0,108.0,111.0,217.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,2.0,0.0,7.0,0.4,0.4,,0.4,,0.4,0.0,0.0,87.0,75.0,,75.0,,71.0,0.0,0.0,
