Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2022-23,21.0,MIN,NBA,SG,1,0,17:03,6,8,0.75,0,2,0.0,0,0,,1,4,1,0,0,1,0,12
2023-24,22.0,MIN,NBA,SG,1,0,12:34,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,4
Career,,,NBA,,2,0,30,8,11,0.727,0,3,0.0,0,0,,1,5,2,0,0,1,0,16
